player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
aileen-geving,Aileen Geving,,0.0,1.0,1.0,3.0,10.0
cory-thiesse,Cory Thiesse,,0.0,1.0,1.0,3.0,10.0
denise-dupont,Denise Dupont,,1.0,1.0,0.0,10.0,3.0
jasmin-lander,Jasmin Lander,,1.0,1.0,0.0,10.0,3.0
madeleine-dupont,Madeleine Dupont,,1.0,1.0,0.0,10.0,3.0
mathilde-halse,Mathilde Halse,,1.0,1.0,0.0,10.0,3.0
my-larsen,My Larsen,,1.0,1.0,0.0,10.0,3.0
tabitha-peterson,Tabitha Peterson,,0.0,1.0,1.0,3.0,10.0
tara-peterson,Tara Peterson,,0.0,1.0,1.0,3.0,10.0
taylor-anderson,Taylor Anderson,,0.0,1.0,1.0,3.0,10.0
