player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
elena-mathis,Elena Mathis,,1.0,1.0,0.0,7.0,2.0
eunji-gim,Eunji Gim,,0.0,1.0,1.0,2.0,7.0
giulia-zardini-lacedelli,Giulia Zardini Lacedelli,,1.0,1.0,0.0,7.0,2.0
marta-lo-deserto,Marta Lo Deserto,,1.0,1.0,0.0,7.0,2.0
minji-kim,Minji Kim,,0.0,1.0,1.0,2.0,7.0
rebecca-mariani,Rebecca Mariani,,1.0,1.0,0.0,7.0,2.0
stefania-constantini,Stefania Constantini,,1.0,1.0,0.0,7.0,2.0
sujii-kim,Sujii Kim,,0.0,1.0,1.0,2.0,7.0
yeeun-seol,Yeeun Seol,,0.0,1.0,1.0,2.0,7.0
yeji-seol,Yeji Seol,,0.0,1.0,1.0,2.0,7.0
