player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
a-reddy,A Reddy,,,,,,,,24.0,0.0,0.0,40.0,1.0,1.0,,1.0,1.0
ca-henry,CA Henry,,15.0,4.0,1.0,5.0,35.0,2.0,24.0,0.0,0.0,34.0,2.0,1.0,,,1.0
g-voll,G Voll,,54.0,14.0,0.0,2.0,79.0,0.0,,,,,,,,,1.0
gm-harris,GM Harris,,7.0,2.0,0.0,1.0,9.0,0.0,,,,,,,1.0,,1.0
ji-rodrigues,JI Rodrigues,,37.0,8.0,0.0,4.0,57.0,0.0,,,,,,,,,1.0
l-lee,L Lee,,30.0,3.0,0.0,1.0,37.0,3.0,,,,,,,,,1.0
l-wolvaardt,L Wolvaardt,,25.0,3.0,0.0,3.0,44.0,2.0,,,,,,,,,1.0
lk-bell,LK Bell,,,,,,,,24.0,0.0,0.0,19.0,0.0,1.0,,,1.0
m-kapp,M Kapp,,,,,,,,24.0,0.0,0.0,38.0,0.0,0.0,,,1.0
m-mani,M Mani,,,,,,,,12.0,0.0,0.0,19.0,1.0,1.0,1.0,,1.0
n-shree-charani,N Shree Charani,,,,,,,,22.0,0.0,0.0,46.0,0.0,0.0,,,1.0
n-de-klerk,N de Klerk,,5.0,1.0,1.0,5.0,7.0,0.0,24.0,0.0,0.0,48.0,1.0,1.0,1.0,,1.0
nss-sharma,NSS Sharma,,,,,,,,24.0,0.0,0.0,41.0,1.0,0.0,,,1.0
rm-ghosh,RM Ghosh,,6.0,1.0,0.0,4.0,6.0,0.0,,,,,,,1.0,1.0,1.0
rp-yadav,RP Yadav,,5.0,2.0,1.0,6.0,12.0,0.0,12.0,0.0,0.0,18.0,0.0,0.0,,,1.0
s-mandhana,S Mandhana,,41.0,12.0,0.0,3.0,87.0,3.0,,,,,,,,,1.0
sg-satghare,SG Satghare,,,,,,,,24.0,0.0,0.0,46.0,1.0,3.0,,,1.0
shafali-verma,Shafali Verma,,13.0,3.0,0.0,2.0,20.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,1.0,,1.0
shreyanka-patil,Shreyanka Patil,,,,,,,,12.0,0.0,0.0,32.0,0.0,0.0,,,1.0
sneh-rana,Sneh Rana,,,,,,,,6.0,0.0,0.0,15.0,0.0,0.0,,,1.0
