player_id,player_name,positions,assisted_tackles,completion_pct,def_interceptions,defensive_bk,defensive_pd,defensive_tds,fg_attempts,field_goal_long,field_goal_pct,field_goals_made,forced_fumbles,fumble_recoveries,interceptions,kick_returns,kicking_deuce,kicking_pat,kicking_pat_att,kr_avg,kr_long,kr_tds,kr_yards,pass_attempts,pass_completions,pass_incompletions,pass_long,pass_yards_per_attempt,passing_rate,passing_sacks,passing_td_pass,passing_td_pass_pct,passing_yards,passing_yds_lost,rec_avg,rec_long,receiving_fum,receiving_tds,receiving_yards,receptions,rush_avg,rush_long,rushing_attempts,rushing_fum,rushing_tds,rushing_yards,sacks,safeties,tackles
aaron-dilworth,Aaron Dilworth,WR,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,7.0,10.0,0.0,2.0,14.0,2.0,,,,,,,0.0,0.0,1.0
alexis-rosario,Alexis Rosario,RB/WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,17.0,0.0,2.0,68.0,8.0,2.0,0.0,5.0,0.0,0.0,8.0,,,
andre-thomas-cobb,Andre Thomas-Cobb,WR,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,15.0,24.0,0.0,1.0,60.0,4.0,,,,,,,0.0,0.0,1.0
bizzet-woodley,Bizzet Woodley,WR,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,6.0,11.0,0.0,0.0,28.0,5.0,,,,,,,,,
brean-michel,Brean Michel,WR,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,8.0,11.0,0.0,0.0,15.0,2.0,,,,,,,0.0,0.0,1.0
brian-robinson,Brian Robinson,RB/WR,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,7.0,12.0,0.0,1.0,13.0,2.0,,,,,,,0.0,0.0,3.0
byron-cooper,Byron Cooper,LB,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0
chris-elmore,Chris  Elmore,RB,3.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0
cory-henry,Cory Henry,DL,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,1.0
darrin-primes,Darrin Primes,LB,2.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
dawandrick-crockett,Dawandrick Crockett,DB,5.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0
devontae-jackson,Devontae Jackson,RB,,,,,,,,,,,,,,3.0,,,,17.0,24.0,0.0,53.0,,,,,,,,,,,,12.0,22.0,0.0,0.0,36.0,3.0,4.0,15.0,10.0,0.0,1.0,40.0,,,
dillon-thomas,Dillon Thomas,DB,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0
donyai-dixon,Donyai Dixon,DB,3.0,,1.0,0.0,3.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.0
drew-crooks,Drew Crooks,DB,1.0,,0.0,0.0,1.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0
jack-robinson,Jack Robinson,DL,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
jo-el-shaw,Jo-El Shaw,RB,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,17.0,37.0,0.0,2.0,100.0,6.0,4.0,11.0,9.0,0.0,3.0,34.0,0.0,0.0,0.0
joe-powell,Joe Powell,DB/LB/SAF,2.0,,1.0,0.0,1.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0
joshua-hollins,Joshua Hollins,QB,,826.0,,,,,,,,,,,1.0,,,,,,,,,23.0,19.0,4.0,37.0,12.0,131.0,1.0,5.0,217.0,235.0,1.0,,,,,,,7.0,0.0,1.0,0.0,0.0,7.0,,,
kenttwon-brown,Kenttwon Brown,WR,,,,,,,,,,,,,,1.0,,,,25.0,0.0,0.0,25.0,,,,,,,,,,,,12.0,13.0,0.0,0.0,23.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,,,
king-mwikuta,King Mwikuta,DL,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0
luiz-ferreira,Luiz Ferreira,K,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
makeah-scippio,Makeah Scippio,DL,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0
noa-purcell,Noa Purcell,LB,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
patrick-mcsweeney,Patrick Mcsweeney,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,18.0,0.0,0.0,38.0,5.0,,,,,,,,,
paxton-lynch,Paxton Lynch,QB,,657.0,,,,,,,,,,,1.0,,,,,,,,,35.0,23.0,12.0,31.0,9.0,109.0,0.0,4.0,114.0,215.0,0.0,,,,,,,3.0,7.0,6.0,0.0,1.0,20.0,,,
sam-hammond,Sam Hammond,DL,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
stanley-williams,Stanley Williams,RB,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0
steven-newbold,Steven Newbold,,1.0,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,2.0,,,,7.0,11.0,0.0,15.0,1.0,1.0,0.0,1.0,1.0,119.0,0.0,1.0,1.0,1.0,0.0,14.0,31.0,0.0,2.0,56.0,4.0,,,,,,,0.0,0.0,2.0
tevin-shipp,Tevin Shipp,LB,2.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0
travion-mosby,Travion Mosby,DB,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
victor-leventritt,Victor Leventritt,K,,,,,,,1.0,0.0,0.0,0.0,,,,,0.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
