player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
bralon-addison,Bralon ADDISON,WR,,,,,,,,0.0,42.0,3.0,0.0,28.0,
cgy-dst,CGY DST,DST,,,,1.0,,,23.0,,,,,,1.0
cgy-k,CGY K,K,,90.0,,,,,,,,,,,
cgy-qb,CGY QB,QB,,,0.0,,0.0,197.0,,,,,0.0,17.0,
cam-echols,Cam ECHOLS,WR,,,,,,,,0.0,53.0,5.0,,,
cole-tucker,Cole Tucker,WR,,,,,,,,0.0,4.0,1.0,,,
dedrick-mills,Dedrick MILLS,RB,,,,,,,,0.0,57.0,5.0,0.0,43.0,
dominique-rhymes,Dominique RHYMES,WR,,,,,,,,0.0,75.0,5.0,,,
dru-brown,Dru Brown,QB,,,0.0,,1.0,325.0,,,,,,,
dustin-crum,Dustin CRUM,QB,,,,,,,,,,,1.0,1.0,
jaelon-acklin,Jaelon Acklin,WR,,,,,,,,1.0,35.0,5.0,,,
jake-maier,Jake Maier,QB,,,0.0,,0.0,136.0,,,,,0.0,11.0,
jalen-philpot,Jalen PHILPOT,WR,,,,,,,,0.0,6.0,4.0,0.0,6.0,
justin-hardy,Justin HARDY,WR,,,,,,,,0.0,65.0,7.0,0.0,28.0,
kalil-pimpleton,Kalil PIMPLETON,WR,,,,,,,,0.0,80.0,7.0,,,
lewis-ward,Lewis Ward,K,3.0,139.0,,,,,,,,,,,
logan-bonner,Logan BONNER,QB,,,0.0,,0.0,61.0,,,,,,,
marken-michel,Marken Michel,WR,,,,,,,,0.0,19.0,2.0,,,
nick-mardner,Nick Mardner,WR,,,,,,,,0.0,5.0,1.0,,,
ott-dst,OTT DST,DST,,,,0.0,,,6.0,,,,,,4.0
ott-k,OTT K,K,3.0,139.0,,,,,,,,,,,
ott-qb,OTT QB,QB,,,0.0,,1.0,325.0,,,,,1.0,1.0,
peyton-logan,Peyton Logan,RB,,,,,,,,0.0,-6.0,1.0,0.0,11.0,
reggie-begelton,Reggie BEGELTON,WR,,,,,,,,0.0,24.0,3.0,,,
rene-paredes,René Paredes,K,,90.0,,,,,,,,,,,
ryquell-armstead,Ryquell Armstead,RB,,,,,,,,0.0,23.0,2.0,0.0,22.0,
rysen-john,Rysen JOHN,WR,,,,,,,,0.0,9.0,1.0,,,
tommy-stevens,Tommy STEVENS,QB,,,,,,,,,,,0.0,6.0,
tyson-middlemost,Tyson MIDDLEMOST,WR,,,,,,,,0.0,31.0,2.0,,,
