player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
ab-de-villiers,AB de Villiers,,19.0,1.0,0.0,5.0,27.0,2.0,,,,,,,,1.0
ads-fletcher,ADS Fletcher,,30.0,3.0,0.0,1.0,21.0,0.0,,,,,,,,1.0
ch-morris,CH Morris,,26.0,2.0,0.0,3.0,40.0,2.0,42.0,0.0,0.0,26.0,0.0,1.0,1.0,1.0
cr-brathwaite,CR Brathwaite,,1.0,0.0,0.0,8.0,0.0,0.0,60.0,0.0,0.0,69.0,1.0,0.0,,1.0
d-ramdin,D Ramdin,,18.0,1.0,0.0,5.0,11.0,0.0,,,,,,,,1.0
dm-bravo,DM Bravo,,19.0,1.0,0.0,3.0,11.0,0.0,,,,,,,,1.0
f-behardien,F Behardien,,,,,,,,,,,,,,2.0,1.0
f-du-plessis,F du Plessis,,50.0,6.0,1.0,4.0,73.0,2.0,,,,,,,1.0,1.0
hm-amla,HM Amla,,99.0,13.0,0.0,1.0,110.0,0.0,,,,,,,,1.0
imran-tahir,Imran Tahir,,,,,,,,54.0,0.0,0.0,45.0,7.0,0.0,,1.0
j-charles,J Charles,,41.0,7.0,0.0,2.0,49.0,1.0,,,,,,,1.0,1.0
je-taylor,JE Taylor,,11.0,2.0,0.0,11.0,16.0,1.0,48.0,0.0,2.0,72.0,1.0,1.0,,1.0
jl-carter,JL Carter,,,,,,,,,,,,,,1.0,1.0
jo-holder,JO Holder,,31.0,1.0,0.0,7.0,19.0,0.0,36.0,0.0,0.0,51.0,0.0,0.0,,1.0
jp-duminy,JP Duminy,,5.0,0.0,1.0,6.0,10.0,1.0,,,,,,,,1.0
k-rabada,K Rabada,,,,,,,,42.0,0.0,0.0,46.0,0.0,2.0,,1.0
ka-pollard,KA Pollard,,34.0,0.0,0.0,6.0,20.0,1.0,54.0,0.0,0.0,64.0,2.0,3.0,,1.0
mn-samuels,MN Samuels,,30.0,1.0,0.0,4.0,24.0,1.0,,,,,,,,1.0
q-de-kock,Q de Kock,,103.0,6.0,0.0,2.0,71.0,0.0,,,,,,,1.0,1.0
sj-benn,SJ Benn,,2.0,0.0,0.0,10.0,0.0,0.0,42.0,0.0,0.0,35.0,0.0,0.0,,1.0
sp-narine,SP Narine,,13.0,3.0,1.0,9.0,18.0,0.0,60.0,0.0,0.0,46.0,0.0,0.0,1.0,1.0
t-shamsi,T Shamsi,,,,,,,,54.0,0.0,0.0,41.0,2.0,3.0,1.0,1.0
wd-parnell,WD Parnell,,,,,,,,36.0,0.0,2.0,43.0,1.0,0.0,,1.0
