player_id,player_name,positions,def_int,def_lg,def_sack,def_solo,def_tot,def_yds,def_ydsl,pass_att,pass_cmp,pass_int,pass_lg,pass_loss,pass_sack,pass_td,pass_yds,recv_lg,recv_rec,recv_tar,recv_td,recv_yac,recv_yds,ret_lg,ret_num,ret_ret,ret_ryds,ret_yds,rush_att,rush_lg,rush_td,rush_yds,score_p,score_pts,score_r,score_tot,stat_fga,stat_fgm,stat_lg,stat_pts,stat_xpa,stat_xpm
adarius-bowman,Adarius Bowman,WR/SB,,,,,,,,,,,,,,,,59.0,6.0,7.0,,17.0,112.0,,,,,,,,,,,,,,,,,,,
alan-michael-cash,Alan-Michael Cash,DB/DT,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
almondo-sewell,Almondo Sewell,DB/DT,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anthony-fera,Anthony Fera,K,,,,,,,,,,,,,,,,,,,,,,60.0,3.0,3.0,39.0,172.0,,,,,,6.0,,,2.0,1.0,38.0,5.0,2.0,2.0
bj-cunningham,B.J. Cunningham,WR,,,,,,,,,,,,,,,,20.0,4.0,6.0,,3.0,48.0,,,,,,,,,,,,,,,,,,,
blair-smith,Blair Smith,DB/LB,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brandon-rutley,Brandon Rutley,RB,,,,,,,,,,,,,,,,15.0,5.0,5.0,,23.0,25.0,,,,,,11.0,9.0,1.0,36.0,,6.0,1.0,1.0,,,,,,
brandon-zylstra,Brandon Zylstra,WR,,,,1.0,1.0,,,,,,,,,,,35.0,6.0,7.0,1.0,26.0,104.0,,,,,,,,,,1.0,6.0,,1.0,,,,,,
brandyn-thompson,Brandyn Thompson,DB,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cauchy-muamba,Cauchy Muamba,DB,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chip-cox,Chip Cox,LB,,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chris-getzlaf,Chris Getzlaf,WR,,,,,,,,,,,,,,,,,3.0,4.0,1.0,,21.0,,,,,,,,,,1.0,6.0,,1.0,,,,,,
cordelius-parks,Cordelius Parks,DB,1.0,3.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danthony-batiste,D\'Anthony Batiste,OL,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dequin-evans,DeQuin Evans,DL/DB,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deon-lacey,Deon Lacey,LB,,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
derel-walker,Derel Walker,WR,,,,,,,,,,,,,,,,42.0,5.0,10.0,,51.0,96.0,,,,,,1.0,17.0,,17.0,,,,,,,,,,
don-oramasionwu,Don Oramasionwu,DB/DT,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
duron-carter,Duron Carter,DB,,,,,,,,,,,,,,,,36.0,3.0,3.0,,5.0,61.0,,,,,,,,,,,,,,,,,,,
