player_id,player_name,positions,def_solo,def_tot,recv_fd,recv_lg,recv_rec,recv_tar,recv_yac,recv_yds,ret_lg,ret_num,ret_yds
terry-godwin,Terry Godwin,WR,1.0,1.0,2.0,12.0,4.0,5.0,14.0,31.0,22.0,1.0,22.0
