player_id,player_name,positions,assist_tackles,completions,fg_0_19,fg_20_29,fg_30_39,fg_40_49,fg_50plus,fg_att_game,fumble_rec_yards,fumbles_forced,fumbles_lost_game,fumbles_opp_rec,fumbles_own_rec,int_avg,int_long,int_tds,int_yards,interceptions_lost,interceptions_made,pass_attempts,passing_tds,passing_yards,pr_fc,punt_avg,punt_long,punt_tb,punt_yards,punts,punts_blocked,punts_in20,receiving_tds,receiving_yards,receptions,rush_attempts,rushing_tds,rushing_yards,solo_tackles,targets,xp_att_game
evan-rodriguez,Evan Rodriguez,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,2.0,,,,,3.0,
garrett-gilbert,Garrett Gilbert,QB,,19.0,,,,,,,0.0,1.0,1.0,0.0,0.0,,,,,0.0,,28.0,2.0,393.0,,,,,,,,,,,,3.0,0.0,5.0,,,
giorgio-newberry,Giorgio Newberry,DB/DL,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,
greg-ward,Greg Ward,WR,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,12.0,3.0,1.0,0.0,11.0,,6.0,
ishmael-hyman,Ishmael Hyman,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,1.0,
izaah-burks,Izaah Burks,DB,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,
jalin-marshall,Jalin Marshall,WR,,0.0,,,,,,,,,,,,,,,,0.0,,1.0,0.0,0.0,,,,,,,,,1.0,84.0,3.0,,,,,4.0,
jayrone-elliott,Jayrone Elliott,DB,2.0,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
jerome-couplin,Jerome Couplin,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
joe-zema,Joe Zema,DB,,,,,,,,,,,,,,,,,,,,,,,,51.0,56.0,0.0,153.0,3.0,0.0,1.0,,,,,,,,,
joel-lanning,Joel Lanning,DB/LB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,4.0,,
joey-mbu,Joey Mbu,DB,1.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,
jordan-thomas,Jordan Thomas,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
josh-banks,Josh Banks,DB/DL,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
josh-evans,Josh Evans,DB,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,
josh-stewart,Josh Stewart,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,1.0,,,,,4.0,
keith-reaser,Keith Reaser,DB,0.0,,,,,,,,,,,,,38.0,38.0,1.0,38.0,,1.0,,,,,,,,,,,,,,,,,,2.0,,
kenneth-farrow,Kenneth Farrow,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,25.0,2.0,13.0,1.0,74.0,,2.0,
kevin-anderson-2,Kevin Anderson,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,4.0,,,
kurtis-drummond,Kurtis Drummond,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,
ladarius-gunter,LaDarius Gunter,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,5.0,,
logan-woodside,Logan Woodside,QB,,20.0,,,,,,,,,,,,,,,,1.0,,39.0,1.0,223.0,,,,,,,,,,,,3.0,0.0,18.0,,,
marko-myers,Marko Myers,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,6.0,,
marquez-white-2,Marquez White,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
marquise-williams-2,Marquise Williams,RB,,2.0,,,,,,,,,,,,,,,,0.0,,4.0,0.0,3.0,,,,,,,,,,,,3.0,0.0,32.0,,,
matthew-godin,Matthew Godin,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
mekale-mckay,Mekale McKay,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,36.0,2.0,,,,,9.0,
nick-orr,Nick Orr,DB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
nick-rose,Nick Rose,G/K,,,0.0,0.0,2.0,0.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
nick-temple,Nick Temple,DB/LB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
orion-stewart,Orion Stewart,DB/SAF,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
rannell-hall-2,Rannell Hall,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,19.0,2.0,,,,,4.0,
reggie-northrup,Reggie Northrup,DB/LB,5.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,6.0,,
ryan-davis,Ryan Davis,DB/DL,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,
scott-orndoff,Scott Orndoff,WR,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,3.0,1.0,,,,1.0,1.0,
sean-price,Sean Price,WR/TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,1.0,,,,,1.0,
shaan-washington,Shaan Washington,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
terence-garvin,Terence Garvin,DB,8.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
terrance-parks,Terrance Parks,DB,4.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
tyrone-holmes,Tyrone Holmes,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,
will-hill,Will Hill,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,4.0,,
winston-craig,Winston Craig,DB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
zack-sanchez,Zack Sanchez,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
