player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,missed,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks,tackles
aj-ouellette,A.J. OUELLETTE,RB,,,,,,,,,,10.0,2.0,,95.0,,
andrew-harris,Andrew Harris,RB,,,,,,,,,0.0,10.0,2.0,0.0,21.0,,
austin-mack,Austin Mack,WR,,,,,,,,,0.0,70.0,7.0,,,,
boris-bede,Boris Bede,K,3.0,56.0,,,1.0,,,,,,,,,,
caleb-evans,Caleb EVANS,QB,,,0.0,,,0.0,3.0,,,,,0.0,5.0,,
cam-phillips,Cam Phillips,WR,,,,,,,,,0.0,18.0,3.0,,,,
cameron-dukes,Cameron Dukes,QB,,,,,,,,,,,,0.0,2.0,,
chad-kelly,Chad KELLY,QB,,,1.0,,,3.0,351.0,,,,,1.0,13.0,,
cody-fajardo,Cody FAJARDO,QB,,,2.0,,,3.0,281.0,,,,,0.0,9.0,,
davaris-daniels,DaVaris DANIELS,WR,,,,,,,,,0.0,91.0,3.0,,,,
damonte-coxie,Damonte COXIE,WR,,,,,,,,,1.0,72.0,4.0,,,,
daniel-adeboboye,Daniel ADEBOBOYE,RB,,,,,,,,,,,,1.0,0.0,,
david-cote,David Côté,K,2.0,74.0,,,,,,,,,,,,,
dejon-brissett,Dejon BRISSETT,WR,,,,,,,,,0.0,22.0,1.0,,,,
hergy-mayala,Hergy Mayala,WR,,,,,,,,,0.0,11.0,1.0,,,,
james-tuck,James Tuck,FB,,,,,,,,,0.0,0.0,0.0,,,,
jeshrun-antwi,Jeshrun ANTWI,RB,,,,,,,,,0.0,8.0,1.0,0.0,12.0,,
kaion-julien-grant,Kaion JULIEN-GRANT,WR,,,,,,,,,0.0,64.0,6.0,0.0,7.0,,
mtl-dst,MTL DST,DST,,,,1.0,,,,35.0,,,,,,0.0,
mtl-k,MTL K,K,2.0,74.0,,,,,,,,,,,,,
mtl-qb,MTL QB,QB,,,2.0,,,3.0,284.0,,,,,,14.0,,
quartney-davis,Quartney Davis,WR,,,,,,,,,0.0,44.0,4.0,,,,
tor-dst,TOR DST,DST,,,,2.0,,,,27.0,,,,,,4.0,
tor-k,TOR K,K,2.0,56.0,,,1.0,,,,,,,,,,
tor-qb,TOR QB,QB,,,1.0,,,3.0,351.0,,,,,1.0,13.0,,
tyler-snead,Tyler SNEAD,WR,,,,,,,,,3.0,48.0,3.0,,,,
wesley-sutton,Wesley SUTTON,DB,,,,,,,,,,,,,,,4.0
william-stanback,William STANBACK,RB,,,,,,,,,,36.0,4.0,,53.0,,
