player_id,player_name,positions,assisted_tackles,completion_pct,def_interceptions,defensive_bk,defensive_pd,defensive_tds,fg_attempts,field_goal_long,field_goal_pct,field_goals_made,forced_fumbles,fumble_recoveries,interceptions,kick_returns,kicking_deuce,kicking_pat,kicking_pat_att,kr_avg,kr_long,kr_tds,kr_yards,pass_attempts,pass_completions,pass_incompletions,pass_long,pass_yards_per_attempt,passing_rate,passing_sacks,passing_td_pass,passing_td_pass_pct,passing_yards,passing_yds_lost,rec_avg,rec_long,receiving_fum,receiving_tds,receiving_yards,receptions,rush_avg,rush_long,rushing_attempts,rushing_fum,rushing_tds,rushing_yards,sacks,safeties,tackles
aaron-dilworth,Aaron Dilworth,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,21.0,0.0,2.0,56.0,5.0,,,,,,,,,
andre-thomas-cobb,Andre Thomas-Cobb,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,9.0,0.0,0.0,14.0,2.0,,,,,,,,,
brandon-munoz,Brandon Munoz,DL,1.0,,0.0,0.0,1.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0
brian-price,Brian Price,LB,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
cameron-alves,Cameron Alves,WR,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,3.0,6.0,0.0,0.0,6.0,2.0,-1.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,1.0
chase-contreraz,Chase Contreraz,K,1.0,,0.0,0.0,0.0,0.0,1.0,37.0,1.0,1.0,0.0,0.0,,,0.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
chris-elmore,Chris  Elmore,RB,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
chris-perry,Chris Perry,DB,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0
darrin-primes,Darrin Primes,LB,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
david-ross,David Ross,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,11.0,0.0,1.0,13.0,2.0,3.0,14.0,12.0,0.0,1.0,31.0,,,
dawandrick-crockett,Dawandrick Crockett,DB,0.0,,1.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
devante-wright,Devante Wright,DL,3.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
donyai-dixon,Donyai Dixon,DB,0.0,,0.0,0.0,1.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0
drew-crooks,Drew Crooks,DB,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
jaylen-perkins,Jaylen Perkins,DB,1.0,,1.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.0
jo-el-shaw,Jo-El Shaw,RB,,,,,,,,,,,,,,1.0,,,,6.0,6.0,0.0,6.0,,,,,,,,,,,,8.0,15.0,0.0,0.0,38.0,5.0,0.0,7.0,7.0,0.0,1.0,3.0,,,
joshua-hollins,Joshua Hollins,QB,,586.0,,,,,,,,,,,2.0,,,,,,,,,29.0,17.0,12.0,25.0,10.0,81.0,1.0,3.0,103.0,166.0,5.0,,,,,,,7.0,33.0,5.0,0.0,2.0,36.0,,,
kenttwon-brown,Kenttwon Brown,WR,,,,,,,,,,,,,,2.0,,,,25.0,26.0,0.0,50.0,,,,,,,,,,,,6.0,6.0,0.0,0.0,6.0,1.0,,,,,,,,,
king-mwikuta,King Mwikuta,DL,2.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,1.0,,,,8.0,8.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0
korrell-koehlmoos,Korrell Koehlmoos,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,14.0,0.0,0.0,29.0,4.0,6.0,6.0,1.0,0.0,0.0,6.0,,,
noa-purcell,Noa Purcell,LB,2.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10.0
otis-odom,Otis Odom,WR,,,,,,,,,,,,,,8.0,,,,25.0,55.0,1.0,204.0,,,,,,,,,,,,,,,,,,,,,,,,,,
patrick-mcsweeney,Patrick Mcsweeney,WR,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,13.0,25.0,0.0,1.0,52.0,4.0,,,,,,,0.0,0.0,2.0
raymond-cutts,Raymond Cutts,DL,4.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0
rudy-ngougni,Rudy Ngougni,DL,0.0,,0.0,1.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,2.0
stanley-williams,Stanley Williams,RB,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,2.0,,,,24.0,28.0,0.0,48.0,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0
terrance-tolbert-mcintyre,Terrance Tolbert-Mcintyre,WR,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,4.0,4.0,0.0,0.0,4.0,1.0,,,,,,,0.0,0.0,1.0
terrence-jackson-jr,Terrence Jackson Jr,,1.0,,1.0,0.0,2.0,1.0,,,,,0.0,0.0,,1.0,,,,14.0,14.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
tevin-shipp,Tevin Shipp,LB,2.0,,1.0,0.0,2.0,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0
trey-dudley-giles,Trey Dudley-Giles,DB,0.0,,0.0,0.0,1.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0
tyler-lauenstein,Tyler Lauenstein,QB,,1.0,,,,,,,,,,,2.0,,,,,,,,,9.0,23.0,-14.0,14.0,2.0,88.0,0.0,1.0,111.0,52.0,0.0,,,,,,,8.0,10.0,4.0,0.0,0.0,31.0,,,
