player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
arlen-hall,Arlen Hall,,0.0,1.0,1.0,4.0,7.0
bruce-korte,Bruce Korte,,0.0,1.0,1.0,4.0,7.0
christof-schwaller,Christof Schwaller,,1.0,1.0,0.0,7.0,4.0
christoph-kaiser,Christoph Kaiser,,1.0,1.0,0.0,7.0,4.0
darrell-mckee,Darrell McKee,,0.0,1.0,1.0,4.0,7.0
dominic-andres,Dominic Andres,,1.0,1.0,0.0,7.0,4.0
kory-kohuch,Kory Kohuch,,0.0,1.0,1.0,4.0,7.0
robert-hürlimann,Robert Hürlimann,,1.0,1.0,0.0,7.0,4.0
rolf-iseli,Rolf Iseli,,1.0,1.0,0.0,7.0,4.0
rory-golanowski,Rory Golanowski,,0.0,1.0,1.0,4.0,7.0
