player_id,player_name,positions,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
albert-yuan,Albert Yuan,P,,,,,1.0,1.0,,,,,1.0,,
andrew-mckelvey,Andrew McKelvey,P,,1.0,,,,3.0,,,1.0,,2.0,,
andrew-vande-berg,Andrew Vande Berg,P,1.0,1.0,6.0,5.0,1.0,1.0,1.0,,6.0,5.0,,54.0,-9.0
clint-mcsherry,Clint McSherry,P,2.0,,20.0,23.0,1.0,2.0,3.0,1.0,4.0,24.0,1.0,112.0,278.0
connor-russell,Connor Russell,P,2.0,1.0,,,,,1.0,2.0,9.0,,1.0,,
cooper-williams,Cooper Williams,P,,,15.0,13.0,,2.0,2.0,,,13.0,,141.0,52.0
daniel-zhu,Daniel Zhu,P,1.0,,12.0,15.0,,1.0,1.0,,,15.0,,5.0,137.0
darren-phillips,Darren Phillips,P,,,,,,1.0,,,,,2.0,,
elijah-long,Elijah Long,P,,1.0,,,,,,,,,,,
ethan-bloodworth,Ethan Bloodworth,P,1.0,,20.0,19.0,1.0,1.0,4.0,1.0,,21.0,1.0,76.0,145.0
jack-wooldridge,Jack Wooldridge,P,1.0,,,,,2.0,1.0,1.0,,,,,
jason-hustad,Jason Hustad,P,,1.0,,,,,,,1.0,,,,
kevin-pignone,Kevin Pignone,P,,,,,,,1.0,,1.0,,1.0,,
marc-rovner,Marc Rovner,P,2.0,,15.0,13.0,,3.0,1.0,,,13.0,,255.0,63.0
matthew-mcknight,Matthew Mcknight,P,,1.0,,,,,,1.0,3.0,,,,
michael-lee,Michael Lee,P,,,8.0,8.0,,4.0,,,,8.0,0.0,209.0,51.0
player-pierce,Player Pierce,P,2.0,1.0,18.0,25.0,,,3.0,2.0,3.0,26.0,1.0,29.0,339.0
ryan-buckingham,Ryan Buckingham,P,,1.0,,,,,,,,,,,
sam-gabrielson,Sam Gabrielson,P,1.0,,8.0,9.0,,,2.0,1.0,1.0,10.0,1.0,65.0,111.0
shane-sisco,Shane Sisco,P,2.0,,18.0,15.0,,4.0,1.0,,,16.0,1.0,268.0,20.0
terrence-mitchell,Terrence Mitchell,P,2.0,1.0,,,,,,1.0,,,,,
