player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
aone-nakamura,Aone Nakamura,,1.0,1.0,0.0,8.0,5.0
erika-ryberg,Erika Ryberg,,0.0,1.0,1.0,5.0,8.0
hana-ikeda,Hana Ikeda,,1.0,1.0,0.0,8.0,5.0
kohane-tsuruga,Kohane Tsuruga,,1.0,1.0,0.0,8.0,5.0
maja-roxin,Maja Roxin,,0.0,1.0,1.0,5.0,8.0
moa-dryburgh,Moa Dryburgh,,0.0,1.0,1.0,5.0,8.0
moa-tjärnlund,Moa Tjärnlund,,0.0,1.0,1.0,5.0,8.0
rin-suzuki,Rin Suzuki,,1.0,1.0,0.0,8.0,5.0
thea-orefjord,Thea Orefjord,,0.0,1.0,1.0,5.0,8.0
yuina-miura,Yuina Miura,,1.0,1.0,0.0,8.0,5.0
