player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
a-maregwede,A Maregwede,,8.0,0.0,0.0,7.0,5.0,0.0,,,,,,,,1.0
a-symonds,A Symonds,,,,,,,,54.0,0.0,1.0,53.0,0.0,0.0,,1.0
ac-gilchrist,AC Gilchrist,,29.0,2.0,0.0,1.0,26.0,1.0,,,,,,,1.0,1.0
ba-williams,BA Williams,,,,,,,,30.0,0.0,0.0,31.0,1.0,2.0,,1.0
brm-taylor,BRM Taylor,,101.0,6.0,0.0,2.0,59.0,0.0,,,,,,,,1.0
dd-ebrahim,DD Ebrahim,,16.0,1.0,0.0,4.0,8.0,0.0,,,,,,,,1.0
dr-martyn,DR Martyn,,96.0,6.0,1.0,4.0,74.0,0.0,,,,,,,,1.0
ds-lehmann,DS Lehmann,,,,,,,,36.0,0.0,0.0,32.0,1.0,0.0,,1.0
dt-hondo,DT Hondo,,,,,,,,41.0,0.0,0.0,40.0,1.0,1.0,,1.0
gd-mcgrath,GD McGrath,,,,,,,,60.0,1.0,0.0,35.0,1.0,1.0,,1.0
jn-gillespie,JN Gillespie,,,,,,,,60.0,4.0,0.0,21.0,2.0,0.0,,1.0
ma-vermeulen,MA Vermeulen,,15.0,2.0,0.0,6.0,20.0,1.0,,,,,,,,1.0
mj-clarke,MJ Clarke,,18.0,1.0,1.0,5.0,5.0,0.0,,,,,,,1.0,1.0
ml-hayden,ML Hayden,,1.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,1.0
ml-nkala,ML Nkala,,1.0,0.0,0.0,8.0,0.0,0.0,30.0,1.0,0.0,24.0,0.0,4.0,,1.0
ms-kasprowicz,MS Kasprowicz,,,,,,,,60.0,2.0,1.0,26.0,2.0,1.0,,1.0
rt-ponting,RT Ponting,,93.0,8.0,0.0,3.0,91.0,3.0,,,,,,,3.0,1.0
s-matsikenyeri,S Matsikenyeri,,16.0,0.0,0.0,1.0,8.0,0.0,36.0,0.0,0.0,31.0,0.0,0.0,,1.0
t-mupariwa,T Mupariwa,,9.0,0.0,0.0,10.0,3.0,0.0,60.0,1.0,0.0,47.0,0.0,1.0,1.0,1.0
t-panyangara,T Panyangara,,15.0,0.0,1.0,9.0,14.0,0.0,58.0,1.0,0.0,48.0,2.0,0.0,,1.0
t-taibu,T Taibu,,76.0,4.0,0.0,5.0,57.0,1.0,,,,,,,,1.0
v-sibanda,V Sibanda,,45.0,2.0,0.0,3.0,18.0,0.0,12.0,0.0,0.0,13.0,0.0,1.0,2.0,1.0
