player_id,player_name,positions,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
aj-merriman,AJ Merriman,P,0.0,0.0,0.0,1.0,1.0,190.0,136.0
adam-grossberg,Adam Grossberg,P,2.0,2.0,0.0,0.0,1.0,50.0,129.0
aidan-downey,Aidan Downey,P,1.0,0.0,0.0,4.0,0.0,284.0,83.0
alexandre-fall,Alexandre Fall,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
andres-rodriguez,Andres Rodriguez,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
andrew-roy,Andrew Roy,P,1.0,0.0,0.0,2.0,1.0,161.0,490.0
ben-greenberg,Ben Greenberg,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brandon-lamberty,Brandon Lamberty,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brandon-pastor,Brandon Pastor,P,1.0,0.0,0.0,0.0,2.0,186.0,34.0
calvin-trisolini,Calvin Trisolini,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
casey-thornton,Casey Thornton,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
charlie-mccutcheon,Charlie McCutcheon,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chase-rawlins,Chase Rawlins,P,1.0,1.0,0.0,0.0,0.0,108.0,38.0
christian-boxley,Christian Boxley,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
christian-johnson,Christian Johnson,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
christopher-zaleski,Christopher Zaleski,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coby-loveranes,Coby Loveranes,P,0.0,3.0,1.0,1.0,1.0,164.0,58.0
cole-jurek,Cole Jurek,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
colin-white,Colin  White,P,0.0,1.0,0.0,2.0,0.0,116.0,92.0
david-bloodgood,David Bloodgood,P,0.0,1.0,0.0,0.0,0.0,2.0,30.0
david-perry,David Perry,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dyllon-jeng,Dyllon Jeng,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eric-nardelli,Eric Nardelli,P,0.0,0.0,0.0,0.0,0.0,16.0,-6.0
eric-witmer,Eric Witmer,P,0.0,0.0,0.0,0.0,0.0,-15.0,31.0
ethan-holmgren,Ethan Holmgren,P,0.0,0.0,0.0,0.0,0.0,47.0,23.0
ethan-pigeon,Ethan Pigeon,P,0.0,0.0,0.0,1.0,0.0,33.0,3.0
ethan-sarles,Ethan Sarles,P,2.0,0.0,0.0,0.0,1.0,15.0,142.0
frederick-farah,Frederick Farah,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
graham-turner,Graham Turner,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
greg-martin,Greg Martin,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gus-norrbom,Gus Norrbom,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ian-dietrich,Ian Dietrich,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
isaac-lee,Isaac Lee,P,1.0,0.0,0.0,0.0,0.0,43.0,92.0
jace-dean,Jace Dean,P,0.0,0.0,0.0,0.0,1.0,26.0,5.0
jack-wisner,Jack Wisner,P,0.0,0.0,0.0,4.0,1.0,111.0,11.0
jacques-nissen,Jacques Nissen,P,4.0,0.0,0.0,2.0,4.0,154.0,357.0
jarrod-banks,Jarrod Banks,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jasper-tom,Jasper Tom,P,0.0,0.0,0.0,0.0,0.0,-15.0,40.0
jeff-wodatch,Jeff Wodatch,P,0.0,1.0,0.0,0.0,4.0,312.0,102.0
justin-keller,Justin Keller,P,0.0,0.0,0.0,1.0,0.0,-9.0,61.0
kevin-healey,Kevin Healey,P,0.0,0.0,0.0,1.0,0.0,22.0,27.0
luke-rehfuss,Luke Rehfuss,P,0.0,0.0,0.0,0.0,1.0,63.0,16.0
marcus-lee,Marcus Lee,P,0.0,0.0,0.0,1.0,0.0,2.0,4.0
matt-hanna,Matt Hanna,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max-tran,Max Tran,P,2.0,2.0,0.0,1.0,0.0,76.0,90.0
micah-wagner,Micah Wagner,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
michael-maroon,Michael Maroon,P,0.0,1.0,0.0,4.0,0.0,233.0,32.0
mike-campanella,Mike Campanella,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
miles-grovic,Miles  Grovic,P,2.0,1.0,0.0,0.0,0.0,111.0,62.0
moussa-dia,Moussa Dia,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nate-little,Nate Little,P,1.0,2.0,0.0,1.0,1.0,158.0,45.0
nate-long,Nate Long,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paul-owens,Paul Owens,P,1.0,0.0,0.0,0.0,0.0,53.0,68.0
rhys-bergeron,Rhys Bergeron,P,0.0,2.0,0.0,0.0,0.0,9.0,-4.0
rowan-mcdonnell,Rowan McDonnell,P,5.0,0.0,0.0,2.0,3.0,193.0,190.0
sam-grossberg,Sam Grossberg,P,3.0,0.0,0.0,3.0,0.0,208.0,488.0
scott-heyman,Scott Heyman,P,3.0,0.0,0.0,5.0,1.0,351.0,329.0
sean-mott,Sean Mott,P,8.0,0.0,0.0,1.0,2.0,82.0,359.0
theo-shapinsky,Theo Shapinsky,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thomas-edmonds,Thomas Edmonds,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tyler-monroe,Tyler Monroe,P,0.0,0.0,0.0,0.0,0.0,144.0,130.0
will-helenski,Will Helenski,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
william-tober,William Tober,P,0.0,0.0,0.0,0.0,0.0,150.0,45.0
xavier-shafer,Xavier Shafer,P,0.0,0.0,0.0,0.0,1.0,29.0,61.0
zachary-burpee,Zachary Burpee,P,1.0,0.0,0.0,0.0,1.0,82.0,110.0
