player_id,player_name,positions,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
adam-grossberg,Adam Grossberg,P,1.0,1.0,0.0,0.0,1.0,78.0,78.0
alexander-wilcox,Alexander Wilcox,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
allan-laviolette,Allan Laviolette,P,9.0,2.0,0.0,0.0,1.0,-5.0,569.0
andres-rodriguez,Andres Rodriguez,P,0.0,0.0,0.0,0.0,0.0,26.0,6.0
andrew-li,Andrew Li,P,0.0,0.0,0.0,0.0,1.0,-50.0,83.0
andrew-mckelvey,Andrew McKelvey,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
andrew-vande-berg,Andrew Vande Berg,P,0.0,0.0,0.0,0.0,0.0,9.0,13.0
angelo-olcese,Angelo Olcese,P,0.0,1.0,0.0,0.0,0.0,2.0,23.0
brandon-pastor,Brandon Pastor,P,3.0,0.0,0.0,2.0,0.0,125.0,47.0
calvin-trisolini,Calvin Trisolini,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cam-bellando,Cam Bellando,P,0.0,2.0,0.0,0.0,0.0,17.0,-14.0
casey-thornton,Casey Thornton,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chase-rawlins,Chase Rawlins,P,2.0,0.0,1.0,0.0,0.0,140.0,90.0
christian-belus,Christian Belus,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
christopher-zaleski,Christopher Zaleski,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clint-mcsherry,Clint McSherry,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
colin-white,Colin  White,P,0.0,0.0,0.0,1.0,0.0,105.0,-19.0
cooper-williams,Cooper Williams,P,1.0,1.0,0.0,1.0,0.0,58.0,-12.0
david-perry,David Perry,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dillon-bruer,Dillon Bruer,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
drew-swanson,Drew Swanson,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dylan-hawkins,Dylan Hawkins,P,0.0,0.0,0.0,2.0,0.0,323.0,-110.0
dyllon-jeng,Dyllon Jeng,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elijah-long,Elijah Long,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eric-nardelli,Eric Nardelli,P,0.0,1.0,0.0,0.0,0.0,0.0,0.0
eric-witmer,Eric Witmer,P,0.0,2.0,0.0,0.0,0.0,0.0,0.0
ethan-bloodworth,Ethan Bloodworth,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ethan-holmgren,Ethan Holmgren,P,0.0,1.0,0.0,1.0,0.0,8.0,14.0
ethan-pigeon,Ethan Pigeon,P,0.0,0.0,0.0,0.0,0.0,15.0,22.0
ethan-sarles,Ethan Sarles,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grayson-sanner,Grayson Sanner,P,1.0,1.0,0.0,2.0,2.0,274.0,57.0
greg-martin,Greg Martin,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ian-dietrich,Ian Dietrich,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jack-wisner,Jack Wisner,P,0.0,1.0,0.0,0.0,1.0,18.0,-4.0
jacob-fairfax,Jacob Fairfax,P,2.0,0.0,0.0,4.0,1.0,408.0,-22.0
jake-thorne,Jake Thorne,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
john-mcdonnell,John McDonnell,P,0.0,0.0,0.0,0.0,1.0,-287.0,689.0
john-wellers,John Wellers,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
justin-keller,Justin Keller,P,0.0,0.0,0.0,0.0,0.0,-4.0,-7.0
matt-hanna,Matt Hanna,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
matt-tucker,Matt Tucker,P,1.0,1.0,1.0,0.0,0.0,-7.0,17.0
matthew-nightingale,Matthew Nightingale,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max-tran,Max Tran,P,1.0,2.0,0.0,0.0,0.0,-8.0,18.0
michael-lee,Michael Lee,P,0.0,0.0,0.0,0.0,0.0,21.0,-10.0
michael-maroon,Michael Maroon,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mike-campanella,Mike Campanella,P,0.0,0.0,0.0,0.0,1.0,9.0,22.0
nate-little,Nate Little,P,0.0,0.0,0.0,1.0,2.0,66.0,6.0
nate-long,Nate Long,P,1.0,0.0,0.0,1.0,1.0,62.0,194.0
