player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
arike-ogunbowale,Arike Ogunbowale,W,5.0,,1.0,0.444,9.0,4.0,0.5,20.0,10.0,2.0,0.5,2.0,1.0,37.21666666666667,2.0,14.0,25.0,3.0,2.0,3.0
awak-kuier,Awak Kuier,,,,3.0,,1.0,,,2.0,,,,,,9.7,1.0,-2.0,,4.0,,1.0
azura-stevens-2,Azura Stevens,,,,4.0,0.333,3.0,1.0,0.364,11.0,4.0,2.0,0.75,4.0,3.0,22.416666666666668,,-17.0,12.0,4.0,,1.0
crystal-dangerfield,Crystal Dangerfield,,6.0,,,,2.0,,0.286,7.0,2.0,,,,,27.216666666666665,2.0,24.0,4.0,2.0,2.0,1.0
dearica-hamby,Dearica Hamby,F,1.0,,2.0,0.5,2.0,1.0,0.889,9.0,8.0,5.0,0.5,2.0,1.0,29.483333333333334,,-8.0,18.0,2.0,1.0,2.0
jasmine-thomas,Jasmine Thomas,,,,,,,,,,,,,,,4.933333333333334,,-6.0,,,,
jordin-canada,Jordin Canada,G,7.0,,4.0,0.667,3.0,2.0,0.7,10.0,7.0,1.0,,,,33.05,1.0,-7.0,16.0,5.0,1.0,2.0
kalani-brown,Kalani Brown,,,1.0,,,,,1.0,3.0,3.0,,,,,7.35,,-8.0,6.0,,,
layshia-clarendon,Layshia Clarendon,,5.0,,2.0,,,,0.2,5.0,1.0,2.0,1.0,4.0,4.0,31.55,1.0,-16.0,6.0,3.0,1.0,2.0
lexie-brown,Lexie Brown,,2.0,1.0,4.0,0.429,7.0,3.0,0.5,8.0,4.0,,1.0,3.0,3.0,32.96666666666667,,-16.0,14.0,4.0,,3.0
maddy-siegrist,Maddy Siegrist,W,,,,,,,,,,,,,,3.4333333333333336,,-3.0,,,,
natasha-howard,Natasha Howard,,2.0,1.0,9.0,0.5,2.0,1.0,0.6,20.0,12.0,4.0,0.75,4.0,3.0,37.36666666666667,2.0,19.0,28.0,11.0,4.0,1.0
nneka-ogwumike,Nneka Ogwumike,,3.0,,4.0,0.333,3.0,1.0,0.467,15.0,7.0,1.0,1.0,1.0,1.0,28.866666666666667,1.0,-2.0,16.0,5.0,,2.0
odyssey-sims,Odyssey Sims,,6.0,,1.0,,1.0,,0.25,4.0,1.0,1.0,,,,12.783333333333333,2.0,-10.0,2.0,3.0,,
rae-burrell,Rae Burrell,W,1.0,,,,,,,1.0,,1.0,,,,9.7,,,,,1.0,
satou-sabally,Satou Sabally,W,6.0,,7.0,0.333,3.0,1.0,0.625,16.0,10.0,4.0,1.0,5.0,5.0,38.03333333333333,4.0,19.0,26.0,11.0,1.0,5.0
teaira-mccowan,Teaira McCowan,,1.0,4.0,4.0,,1.0,,0.75,4.0,3.0,3.0,0.25,4.0,1.0,25.583333333333332,,19.0,7.0,4.0,,
veronica-burton,Veronica Burton,G,,,,,,,,,,,,,,1.3166666666666667,,-2.0,,,,
zia-cooke,Zia Cooke,,1.0,,1.0,,,,0.25,4.0,1.0,,,,,7.033333333333333,,2.0,2.0,1.0,,
