player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,missed,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks,tackles
albert-awachie,Albert Awachie,FB/RB,,,,,,,,,0.0,0.0,0.0,,,,
anthony-lanier-ii,Anthony Lanier II,DL/DB,,,,,,,,,,,,,,,1.0
brett-lauther,Brett LAUTHER,K,,16.0,,,,,,,,,,,,,
dean-faithfull,Dean Faithfull,K,1.0,,,,1.0,,,,,,,,,,
dillon-mitchell,Dillon MITCHELL,WR,,,,,,,,,0.0,20.0,3.0,,,,
edm-dst,EDM DST,DST,,,,1.0,,,,12.0,,,,,,4.0,
edm-k,EDM K,K,1.0,,,,1.0,,,,,,,,,,
edm-qb,EDM QB,QB,,,1.0,,,,226.0,,,,,1.0,58.0,,
frankie-hickson,Frankie Hickson,RB,,,,,,,,,,,,0.0,11.0,,
jake-ceresna,Jake Ceresna,DL/DB,,,,,,,,,,,,,,,2.0
jamal-morrow,Jamal Morrow,RB,,,,,,,,,0.0,9.0,2.0,0.0,52.0,,
kendall-watson,Kendall Watson,WR,,,,,,,,,0.0,40.0,3.0,,,,
kevin-brown,Kevin BROWN,RB,,,,,,,,,0.0,26.0,2.0,0.0,65.0,,
kyran-moore,Kyran Moore,WR,,,,,,,,,0.0,47.0,5.0,,,,
larry-dean,Larry Dean,LB,,,,,,,,,,,,,,,9.0
maurice-ffrench,Maurice FFRENCH,WR,,,,,,,,,0.0,30.0,1.0,,,,
mitchell-picton,Mitchell PICTON,WR,,,,,,,,,1.0,76.0,4.0,,,,
rolan-milligan,Rolan Milligan,DB,,,,,,,,,,,,,,,4.0
ssk-dst,SSK DST,DST,,,,1.0,,,,11.0,,,,,,0.0,
ssk-k,SSK K,K,,16.0,,,,,,,,,,,,,
ssk-qb,SSK QB,QB,,,1.0,,,1.0,292.0,,,,,,13.0,,
samuel-emilus,Samuel Emilus,WR,,,,,,,,,0.0,63.0,3.0,,,,
shannon-brooks,Shannon Brooks,RB,,,,,,,,,0.0,31.0,1.0,0.0,20.0,,
shawn-bane-jr,Shawn Bane Jr.,WR,,,,,,,,,,41.0,3.0,,2.0,,
steven-dunbar-jr,Steven Dunbar Jr.,WR,,,,,,,,,,49.0,3.0,,,,
taylor-cornelius,Taylor Cornelius,QB,,,1.0,,,1.0,226.0,,,,,1.0,58.0,,
tevin-jones,Tevin JONES,WR,,,,,,,,,0.0,60.0,4.0,,,,
trevor-harris,Trevor HARRIS,QB,,,1.0,,,1.0,289.0,,,,,0.0,13.0,,
vincent-forbes-mombleau,Vincent Forbes-Mombleau,WR,,,,,,,,,0.0,23.0,2.0,,,,
