player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
calan-macisaac,Calan Macisaac,,0.0,1.0,1.0,1.0,9.0
christopher-mccurdy,Christopher McCurdy,,0.0,1.0,1.0,1.0,9.0
felix-luethold,Felix Luethold,,1.0,1.0,0.0,9.0,1.0
jonas-feierabend,Jonas Feierabend,,1.0,1.0,0.0,9.0,1.0
leon-wittich,Leon Wittich,,1.0,1.0,0.0,9.0,1.0
livio-ernst,Livio Ernst,,1.0,1.0,0.0,9.0,1.0
nathan-gray,Nathan Gray,,0.0,1.0,1.0,1.0,9.0
nicholas-mosher,Nicholas Mosher,,0.0,1.0,1.0,1.0,9.0
nils-freimann,Nils Freimann,,1.0,1.0,0.0,9.0,1.0
owain-fisher,Owain Fisher,,0.0,1.0,1.0,1.0,9.0
