player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
anamul-haque,Anamul Haque,,19.0,1.0,1.0,2.0,19.0,1.0,,,,,,,1.0
dj-bravo,DJ Bravo,,,,,,,,4.0,0.0,0.0,8.0,0.0,0.0,1.0
k-santokie,K Santokie,,,,,,,,12.0,0.0,0.0,18.0,0.0,0.0,1.0
ss-cottrell,SS Cottrell,,,,,,,,12.0,1.0,0.0,5.0,0.0,1.0,1.0
tamim-iqbal,Tamim Iqbal,,9.0,1.0,1.0,1.0,11.0,0.0,,,,,,,1.0
