player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
allisha-gray,Allisha Gray,G,1.0,,2.0,0.4,5.0,2.0,0.375,8.0,3.0,,1.0,2.0,2.0,25.816666666666666,3.0,-24.0,10.0,5.0,,3.0
arike-ogunbowale,Arike Ogunbowale,W,2.0,,3.0,0.143,7.0,1.0,0.118,17.0,2.0,2.0,0.75,4.0,3.0,33.96666666666667,,-22.0,8.0,3.0,1.0,3.0
awak-kuier,Awak Kuier,,2.0,5.0,5.0,0.5,4.0,2.0,0.5,6.0,3.0,,0.5,4.0,2.0,20.483333333333334,3.0,-2.0,10.0,8.0,1.0,1.0
beatrice-mompremier,Beatrice Mompremier,,1.0,,2.0,,,,1.0,3.0,3.0,3.0,,,,11.883333333333333,2.0,3.0,6.0,4.0,2.0,
bella-alarie,Bella Alarie,,2.0,,1.0,,,,,,,1.0,0.5,2.0,1.0,11.133333333333333,,-16.0,1.0,1.0,,
briann-january,Briann January,,3.0,1.0,1.0,0.75,4.0,3.0,0.8,5.0,4.0,,1.0,2.0,2.0,25.8,,25.0,13.0,1.0,2.0,2.0
brionna-jones,Brionna Jones,,,1.0,5.0,,,,0.5,14.0,7.0,3.0,0.667,6.0,4.0,28.116666666666667,5.0,24.0,18.0,10.0,3.0,2.0
charli-collier,Charli Collier,,1.0,1.0,2.0,,,,0.5,2.0,1.0,4.0,,,,25.9,1.0,-7.0,2.0,3.0,,1.0
chelsea-dungee,Chelsea Dungee,,1.0,,1.0,0.333,3.0,1.0,0.2,5.0,1.0,,,,,17.483333333333334,,-1.0,3.0,1.0,,1.0
dewanna-bonner,DeWanna Bonner,,4.0,,4.0,0.333,3.0,1.0,0.556,9.0,5.0,1.0,,,,24.483333333333334,,25.0,11.0,4.0,1.0,2.0
dijonai-carrington,DiJonai Carrington,,1.0,,2.0,,2.0,,,6.0,,1.0,,,,10.0,,-1.0,,2.0,,1.0
jasmine-thomas,Jasmine Thomas,,6.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,,,,24.266666666666666,1.0,20.0,3.0,3.0,,
jonquel-jones,Jonquel Jones,,5.0,3.0,7.0,0.25,4.0,1.0,0.455,11.0,5.0,3.0,,,,26.466666666666665,,23.0,11.0,7.0,1.0,2.0
kaila-charles,Kaila Charles,,2.0,,2.0,,,,0.333,6.0,2.0,1.0,,,,17.733333333333334,,7.0,4.0,2.0,2.0,2.0
kayla-thornton,Kayla Thornton,,1.0,1.0,2.0,,3.0,,0.25,4.0,1.0,1.0,1.0,2.0,2.0,22.483333333333334,1.0,-29.0,4.0,3.0,,
marina-mabrey,Marina Mabrey,W,1.0,,,0.125,8.0,1.0,0.375,16.0,6.0,4.0,1.0,3.0,3.0,25.9,1.0,-18.0,16.0,1.0,2.0,3.0
natisha-hiedeman,Natisha Hiedeman,G,2.0,1.0,,0.2,5.0,1.0,0.444,9.0,4.0,1.0,0.667,6.0,4.0,19.933333333333334,,10.0,13.0,,,2.0
stephanie-jones,Stephanie Jones,,1.0,,,,,,0.667,3.0,2.0,1.0,,,,11.316666666666666,2.0,-1.0,4.0,2.0,,
tyasha-harris,Tyasha Harris,,2.0,1.0,1.0,,2.0,,,6.0,,2.0,1.0,2.0,2.0,16.833333333333332,,-16.0,2.0,1.0,,
