player_id,player_name,positions,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
aj-merriman,AJ Merriman,P,1.0,1.0,7.0,7.0,,,1.0,,9.0,8.0,1.0,32.0,54.0
andrew-roy,Andrew Roy,P,2.0,,52.0,56.0,,,,,,56.0,,-32.0,296.0
antoine-davis,Antoine Davis,P,,,4.0,2.0,,1.0,,,,2.0,,60.0,8.0
ben-jagt,Ben Jagt,P,4.0,1.0,11.0,9.0,,,1.0,1.0,12.0,12.0,3.0,165.0,93.0
ben-katz,Ben Katz,P,,1.0,5.0,10.0,,,,,,10.0,,2.0,123.0
charles-weinberg,Charles Weinberg,P,1.0,,24.0,23.0,,1.0,4.0,1.0,,23.0,,137.0,133.0
charlie-mccutcheon,Charlie McCutcheon,P,,,3.0,2.0,,,,,,2.0,,15.0,-7.0
christian-boxley,Christian Boxley,P,4.0,,30.0,27.0,,2.0,4.0,,,28.0,1.0,311.0,68.0
cole-jurek,Cole Jurek,P,1.0,,35.0,33.0,2.0,2.0,2.0,1.0,,33.0,,213.0,160.0
colin-mclaughlin,Colin McLaughlin,P,,,1.0,,,1.0,,,,,,8.0,
david-bloodgood,David Bloodgood,P,1.0,,8.0,7.0,,,,,,7.0,,9.0,28.0
david-cranston,David Cranston,P,,1.0,1.0,3.0,,,,,,3.0,,-1.0,18.0
ethan-fortin,Ethan Fortin,P,,1.0,3.0,4.0,,1.0,,,1.0,4.0,,6.0,40.0
jack-williams,Jack Williams,P,2.0,,39.0,52.0,,,3.0,,,54.0,2.0,145.0,379.0
jasper-tom,Jasper Tom,P,,,3.0,3.0,,,,,,3.0,,15.0,9.0
jeff-babbitt,Jeff Babbitt,P,,3.0,31.0,21.0,,7.0,1.0,,,23.0,2.0,284.0,13.0
jeff-holm,Jeff Holm,P,,,1.0,1.0,,,,,,1.0,,-6.0,7.0
jeff-wodatch,Jeff Wodatch,P,1.0,,19.0,18.0,,,,1.0,,19.0,,173.0,104.0
jeremy-knopf,Jeremy Knopf,P,1.0,1.0,20.0,21.0,,,,,,23.0,2.0,74.0,102.0
joe-merrill,Joe Merrill,P,,,3.0,1.0,,1.0,,,,1.0,,86.0,25.0
john-lithio,John Lithio,P,2.0,,16.0,13.0,,1.0,,,,15.0,2.0,260.0,16.0
john-randolph,John Randolph,P,,1.0,5.0,6.0,,,,,,6.0,,65.0,56.0
jonny-malks,Jonny Malks,P,1.0,,44.0,53.0,,4.0,2.0,2.0,,56.0,2.0,215.0,427.0
luke-rehfuss,Luke Rehfuss,P,,1.0,3.0,3.0,,,,,,3.0,,50.0,-11.0
marques-brownlee,Marques Brownlee,P,,,8.0,7.0,,1.0,2.0,1.0,4.0,7.0,,110.0,74.0
matt-labar,Matt LaBar,P,,,1.0,,,1.0,,,,,,33.0,
matt-stevens,Matt Stevens,P,,,1.0,1.0,,,1.0,,,1.0,,7.0,20.0
oliver-chartock,Oliver Chartock,P,2.0,,27.0,24.0,,3.0,1.0,1.0,,25.0,1.0,165.0,206.0
rhys-bergeron,Rhys Bergeron,P,,,2.0,1.0,,,,,,2.0,1.0,6.0,16.0
rowan-mcdonnell,Rowan McDonnell,P,,,14.0,18.0,,,1.0,1.0,9.0,19.0,1.0,43.0,134.0
ryan-osgar,Ryan Osgar,P,6.0,1.0,36.0,35.0,,2.0,4.0,1.0,,35.0,,198.0,252.0
scott-xu,Scott Xu,P,,,,,,,,,3.0,,,,
solomon-rueschemeyer-bailey,Solomon Rueschemeyer-Bailey,P,1.0,,36.0,40.0,,,1.0,,,41.0,1.0,75.0,285.0
thomas-edmonds,Thomas Edmonds,P,1.0,,36.0,39.0,,1.0,3.0,,,39.0,,122.0,111.0
tyler-monroe,Tyler Monroe,P,2.0,,27.0,22.0,,2.0,3.0,1.0,,25.0,3.0,127.0,240.0
