player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
ayden-eberhardt,Ayden EBERHARDT,WR,,,,,,,,0.0,32.0,1.0,,,
bc-dst,BC DST,DST,,,,3.0,,,24.0,,,,,,6.0
bc-k,BC K,K,5.0,47.0,,,,,,,,,,,
bc-qb,BC QB,QB,,,2.0,,4.0,414.0,,,,,0.0,22.0,
cgy-dst,CGY DST,DST,,,,2.0,,,38.0,,,,,,3.0
cgy-k,CGY K,K,1.0,95.0,,,,,,,,,,,
cgy-qb,CGY QB,QB,,,3.0,,2.0,303.0,,,,,0.0,32.0,
clark-barnes,Clark BARNES,WR,,,,,,,,1.0,36.0,3.0,,,
damien-alford,Damien ALFORD,WR,,,,,,,,0.0,58.0,1.0,,,
dedrick-mills,Dedrick MILLS,RB,,,,,,,,0.0,18.0,2.0,0.0,85.0,
dominique-rhymes,Dominique RHYMES,WR,,,,,,,,1.0,24.0,2.0,,,
erik-brooks,Erik BROOKS,WR,,,,,,,,0.0,92.0,5.0,,,
jalen-philpot,Jalen PHILPOT,WR,,,,,,,,0.0,71.0,7.0,0.0,7.0,
james-butler,James BUTLER,RB,,,,,,,,0.0,97.0,6.0,0.0,42.0,
jevon-cottoy,Jevon COTTOY,WR,,,,,,,,1.0,99.0,7.0,,,
justin-mcinnis,Justin MCINNIS,WR,,,,,,,,1.0,61.0,2.0,,,
keon-hatcher,Keon HATCHER,WR,,,,,,,,2.0,112.0,7.0,,,
kieran-poissant,Kieran POISSANT,WR,,,,,,,,0.0,10.0,1.0,,,
nathan-rourke,Nathan ROURKE,QB,,,2.0,,4.0,414.0,,,,,0.0,22.0,
rene-paredes-2,Rene PAREDES,K,1.0,95.0,,,,,,,,,,,
sean-whyte,Sean WHYTE,K,5.0,47.0,,,,,,,,,,,
stanley-berryhill,Stanley BERRYHILL,WR,,,,,,,,,13.0,2.0,,,
tevin-jones,Tevin JONES,WR,,,,,,,,0.0,4.0,1.0,,,
vernon-adams-jr,Vernon ADAMS JR.,QB,,,3.0,,2.0,303.0,,,,,,32.0,
zander-horvath,Zander HORVATH,RB,,,,,,,,,,,1.0,42.0,
