player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
ante-milanovic-litre,Ante MILANOVIC-LITRE,RB,,,,,,,,,4.0,1.0,,4.0,
bo-levi-mitchell,Bo Levi Mitchell,QB,,,1.0,,4.0,320.0,,,,,,13.0,
brendan-oleary-orange,Brendan O\'LEARY-ORANGE,WR,,,,,,,,2.0,111.0,2.0,,,
david-ungerer-iii,David UNGERER III,WR,,,,,,,,1.0,60.0,6.0,,,
dejon-brissett,Dejon BRISSETT,WR,,,,,,,,0.0,97.0,8.0,,,
greg-bell,Greg Bell,RB,,,,,,,,0.0,20.0,3.0,1.0,76.0,
ham-dst,HAM DST,DST,,,,4.0,,,29.0,,,,,,9.0
ham-k,HAM K,K,5.0,95.0,,,,,,,,,,,
ham-qb,HAM QB,QB,,,1.0,,4.0,320.0,,,,,0.0,13.0,
jake-herslow,Jake HERSLOW,WR,,,,,,,,0.0,19.0,4.0,0.0,6.0,
jarret-doege,Jarret DOEGE,QB,,,4.0,,2.0,323.0,,,,,0.0,1.0,
jevoni-robinson,Jevoni Robinson,WR/TE,,,,,,,,0.0,11.0,1.0,,,
kenny-lawler,Kenny Lawler,WR,,,,,,,,2.0,63.0,3.0,,,
kevin-mital,Kevin Mital,WR,,,,,,,,1.0,32.0,3.0,,,
kiondre-smith,Kiondre SMITH,WR,,,,,,,,0.0,98.0,6.0,,,
lirim-hajrullahu,Lirim Hajrullahu,K,2.0,211.0,,,,,,,,,,,
luther-hakunavanhu,Luther HAKUNAVANHU,WR,,,,,,,,0.0,0.0,0.0,,,
marc-liegghio,Marc LIEGGHIO,K,5.0,95.0,,,,,,,,,,,
nick-arbuckle,Nick ARBUCKLE,QB,,,0.0,,0.0,0.0,,,,,,,
spencer-brown,Spencer BROWN,RB/OT,,,,,,,,0.0,27.0,5.0,0.0,47.0,
tor-dst,TOR DST,DST,,,1.0,,,,47.0,,,,,,2.0
tor-k,TOR K,K,2.0,211.0,,,,,,,,,,,
tor-qb,TOR QB,QB,,,4.0,,2.0,323.0,,,,,0.0,1.0,
tim-white,Tim White,WR,,,,,,,,0.0,13.0,2.0,,,
