player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
alberto-pimpini,Alberto Pimpini,,1.0,1.0,0.0,9.0,7.0
amos-mosaner,Amos Mosaner,,1.0,1.0,0.0,9.0,7.0
colton-lott,Colton Lott,,0.0,1.0,1.0,7.0,9.0
eric-ej-harnden,"Eric ""EJ"" Harnden",,0.0,1.0,1.0,7.0,9.0
geoff-walker,Geoff Walker,,0.0,1.0,1.0,7.0,9.0
matthew-dunstone,Matthew Dunstone,,0.0,1.0,1.0,7.0,9.0
mattia-giovanella,Mattia Giovanella,,1.0,1.0,0.0,9.0,7.0
ryan-harnden,Ryan Harnden,,0.0,1.0,1.0,7.0,9.0
sebastiano-arman,Sebastiano Arman,,1.0,1.0,0.0,9.0,7.0
stefano-spiller,Stefano Spiller,,1.0,1.0,0.0,9.0,7.0
