player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
alanna-smith,Alanna Smith,F,4.0,3.0,7.0,,2.0,,0.429,7.0,3.0,3.0,0.667,3.0,2.0,38.35,4.0,-1.0,8.0,11.0,2.0,2.0
aliyah-boston,Aliyah Boston,F,,,5.0,,,,0.6,10.0,6.0,2.0,1.0,7.0,7.0,33.28333333333333,3.0,,19.0,8.0,,1.0
courtney-williams,Courtney Williams,G,10.0,,1.0,,3.0,,,8.0,,1.0,,,,31.416666666666668,2.0,-4.0,,3.0,2.0,3.0
dana-evans,Dana Evans,G,3.0,2.0,2.0,0.5,6.0,3.0,0.5,14.0,7.0,1.0,0.8,5.0,4.0,27.083333333333332,,-7.0,21.0,2.0,,
elizabeth-williams,Elizabeth Williams,,1.0,2.0,1.0,,,,0.444,9.0,4.0,2.0,,,,31.733333333333334,1.0,1.0,8.0,2.0,,
erica-wheeler,Erica Wheeler,G,4.0,,3.0,,2.0,,0.5,10.0,5.0,2.0,,1.0,,28.666666666666668,1.0,8.0,10.0,4.0,1.0,1.0
grace-berger,Grace Berger,,,,,,,,,1.0,,,,,,4.366666666666666,,1.0,,,,
kelsey-mitchell,Kelsey Mitchell,G,5.0,,,0.4,5.0,2.0,0.308,13.0,4.0,2.0,1.0,5.0,5.0,31.466666666666665,,-2.0,15.0,,1.0,1.0
kristy-wallace,Kristy Wallace,,3.0,1.0,1.0,,,,0.5,6.0,3.0,2.0,0.667,3.0,2.0,17.983333333333334,1.0,-4.0,8.0,2.0,1.0,1.0
lexie-hull,Lexie Hull,W,,,,,1.0,,0.5,2.0,1.0,2.0,,,,9.816666666666666,1.0,-7.0,2.0,1.0,,1.0
marina-mabrey,Marina Mabrey,W,2.0,,5.0,0.545,11.0,6.0,0.636,22.0,14.0,5.0,0.667,3.0,2.0,38.166666666666664,1.0,-2.0,36.0,6.0,,4.0
maya-caldwell,Maya Caldwell,,,,1.0,0.5,2.0,1.0,0.667,3.0,2.0,1.0,0.5,2.0,1.0,17.05,,9.0,6.0,1.0,,1.0
nalyssa-smith,NaLyssa Smith,,2.0,,7.0,,1.0,,0.556,9.0,5.0,3.0,1.0,5.0,5.0,31.9,1.0,2.0,15.0,8.0,,3.0
queen-egbo,Queen Egbo,,,,,,,,,1.0,,2.0,,,,2.9333333333333336,,1.0,,,,
robyn-parks,Robyn Parks,,1.0,1.0,3.0,0.75,4.0,3.0,0.833,6.0,5.0,5.0,,,,27.233333333333334,,7.0,13.0,3.0,,1.0
sika-kona,Sika Kon̩,,1.0,,,,,,1.0,2.0,2.0,2.0,,,,6.016666666666667,1.0,-4.0,4.0,1.0,,
victoria-vivians,Victoria Vivians,,3.0,,2.0,0.667,3.0,2.0,0.778,9.0,7.0,3.0,1.0,1.0,1.0,22.533333333333335,,2.0,17.0,2.0,1.0,
