player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
ak-markram,AK Markram,,21.0,3.0,0.0,4.0,29.0,1.0,,,,,,,,,1.0
am-rossington,AM Rossington,,5.0,0.0,0.0,1.0,9.0,1.0,,,,,,,,,1.0
b-swanepoel,B Swanepoel,,7.0,0.0,0.0,7.0,8.0,0.0,6.0,0.0,0.0,18.0,0.0,0.0,,,1.0
cj-dala,CJ Dala,,,,,,,,,,,,,,1.0,1.0,1.0
d-pretorius,D Pretorius,,,,,,,,12.0,0.0,0.0,19.0,2.0,0.0,1.0,,1.0
dj-worrall,DJ Worrall,,2.0,0.0,0.0,10.0,0.0,0.0,24.0,0.0,0.0,35.0,2.0,0.0,1.0,,1.0
h-klaasen,H Klaasen,,6.0,1.0,1.0,5.0,13.0,1.0,,,,,,,1.0,,1.0
j-hermann,J Hermann,,11.0,0.0,0.0,2.0,3.0,0.0,,,,,,,,,1.0
jt-smuts,JT Smuts,,38.0,4.0,0.0,3.0,75.0,7.0,18.0,0.0,0.0,36.0,2.0,0.0,,,1.0
ka-maharaj,KA Maharaj,,,,,,,,24.0,0.0,0.0,35.0,1.0,1.0,1.0,,1.0
kma-paul,KMA Paul,,,,,,,,12.0,0.0,0.0,23.0,0.0,1.0,,,1.0
la-dawson,LA Dawson,,2.0,0.0,0.0,8.0,1.0,0.0,24.0,0.0,0.0,27.0,0.0,1.0,,,1.0
m-jansen,M Jansen,,6.0,0.0,0.0,6.0,7.0,0.0,24.0,0.0,0.0,33.0,1.0,0.0,1.0,,1.0
mp-breetzke,MP Breetzke,,29.0,4.0,0.0,1.0,43.0,3.0,,,,,,,,,1.0
n-pooran,N Pooran,,31.0,5.0,1.0,4.0,60.0,4.0,,,,,,,,,1.0
oeg-baartman,OEG Baartman,,1.0,0.0,1.0,11.0,1.0,0.0,24.0,0.0,0.0,51.0,0.0,2.0,,,1.0
pwa-mulder,PWA Mulder,,,,,,,,6.0,0.0,0.0,10.0,0.0,0.0,,,1.0
q-de-kock,Q de Kock,,16.0,3.0,0.0,2.0,23.0,1.0,,,,,,,,1.0,1.0
rj-gleeson,RJ Gleeson,,,,,,,,24.0,0.0,0.0,32.0,2.0,1.0,,,1.0
rjw-topley,RJW Topley,,,,,,,,24.0,1.0,0.0,30.0,1.0,0.0,1.0,,1.0
sr-harmer,SR Harmer,,3.0,0.0,1.0,9.0,4.0,0.0,18.0,0.0,0.0,53.0,0.0,0.0,1.0,,1.0
t-stubbs,T Stubbs,,26.0,3.0,0.0,5.0,55.0,4.0,,,,,,,,,1.0
tb-abell,TB Abell,,36.0,7.0,0.0,3.0,65.0,2.0,,,,,,,,,1.0
