player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
aiden-oldenburg,Aiden Oldenburg,,1.0,1.0,0.0,6.0,4.0
chris-plys,Chris Plys,,1.0,1.0,0.0,6.0,4.0
colin-hufman,Colin Hufman,,1.0,1.0,0.0,6.0,4.0
craig-waddell,Craig Waddell,,0.0,1.0,1.0,4.0,6.0
duncan-mcfadzean,Duncan McFadzean,,0.0,1.0,1.0,4.0,6.0
euan-kyle,Euan Kyle,,0.0,1.0,1.0,4.0,6.0
john-shuster,John Shuster,,1.0,1.0,0.0,6.0,4.0
matthew-hamilton,Matthew Hamilton,,1.0,1.0,0.0,6.0,4.0
robin-brydone,Robin Brydone,,0.0,1.0,1.0,4.0,6.0
ross-whyte,Ross Whyte,,0.0,1.0,1.0,4.0,6.0
