player_id,player_name,positions,assisted_tackles,completion_pct,def_interceptions,defensive_bk,defensive_pd,defensive_tds,fg_attempts,field_goal_long,field_goal_pct,field_goals_made,forced_fumbles,fumble_recoveries,interceptions,kick_returns,kicking_deuce,kicking_pat,kicking_pat_att,kr_avg,kr_long,kr_tds,kr_yards,pass_attempts,pass_completions,pass_incompletions,pass_long,pass_yards_per_attempt,passing_rate,passing_sacks,passing_td_pass,passing_td_pass_pct,passing_yards,passing_yds_lost,rec_avg,rec_long,receiving_fum,receiving_tds,receiving_yards,receptions,rush_avg,rush_long,rushing_attempts,rushing_fum,rushing_tds,rushing_yards,sacks,safeties,tackles
alexis-rosario,Alexis Rosario,WR/RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,14.0,0.0,0.0,62.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,,,
bizzet-woodley,Bizzet Woodley,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,16.0,0.0,2.0,84.0,8.0,,,,,,,,,
brean-michel,Brean Michel,WR,,,,,,,,,,,,,,3.0,,,,13.0,16.0,0.0,39.0,,,,,,,,,,,,7.0,12.0,0.0,0.0,22.0,3.0,,,,,,,,,
brian-robinson,Brian Robinson,WR/RB,0.0,,0.0,0.0,1.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0
byron-cooper,Byron Cooper,LB,2.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
carlos-vazquez,Carlos Vazquez,K,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,6.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deshayvion-mcrath,De'Shayvion Mcrath,DL,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0
demarius-washington,Demarius Washington,WR,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,1.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,14.0,16.0,0.0,0.0,42.0,3.0,,,,,,,0.0,0.0,1.0
devontae-jackson,Devontae Jackson,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,8.0,0.0,0.0,12.0,2.0,1.0,9.0,5.0,1.0,0.0,3.0,,,
dillon-thomas,Dillon Thomas,DB,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0
evan-dimaggio,Evan DiMaggio,LB,4.0,,0.0,0.0,1.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0
jack-robinson,Jack Robinson,DL,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0
jaden-sutton,Jaden Sutton,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,20.0,10.0,0.0,4.0,62.0,,,
javin-kilgo,Javin Kilgo,QB,,675.0,,,,,,,,,,,2.0,,,,,,,,,40.0,27.0,13.0,0.0,10.0,104.0,2.0,6.0,150.0,262.0,9.0,,,,,,,7.0,19.0,5.0,0.0,0.0,33.0,,,
jaylen-pickle,Jaylen Pickle,DL,0.0,,0.0,0.0,1.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
jelani-baker,Jelani Baker,WR,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,9.0,13.0,0.0,0.0,17.0,2.0,,,,,,,0.0,0.0,1.0
joe-powell,Joe Powell,DB/SAF/LB,0.0,,1.0,0.0,1.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0
josiah-silver,Josiah Silver,DL,3.0,,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,0.0
jyaire-stevens,Jyaire Stevens,DL,2.0,,0.0,1.0,1.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,0.0,3.0
kyle-meyers,Kyle Meyers,DB,0.0,,1.0,0.0,2.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
mason-pierce,Mason Pierce,DB,,,,,,,,,,,,,,2.0,,,,35.0,36.0,0.0,71.0,,,,,,,,,,,,7.0,9.0,0.0,0.0,28.0,4.0,-1.0,5.0,2.0,0.0,0.0,-1.0,,,
matt-friess,Matt Friess,WR,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,11.0,11.0,0.0,0.0,11.0,1.0,,,,,,,0.0,0.0,1.0
matt-struck,Matt Struck,QB,,588.0,,,,,,,,,,,1.0,,,,,,,,,17.0,10.0,7.0,16.0,10.0,51.0,1.0,0.0,0.0,98.0,6.0,,,,,,,3.0,7.0,11.0,0.0,3.0,32.0,,,
naeem-alexander,Naeem Alexander,DB,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.0
sam-hammond,Sam Hammond,DL,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0
scott-roche,Scott Roche,K,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
shaquez-bond,Shaquez Bond,DB,2.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,9.0
steven-fluker,Steven Fluker,OL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,1.0,2.0,1.0,,,,,,,,,
steven-newbold,Steven Newbold,,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,2.0,,,,17.0,25.0,0.0,35.0,,,,,,,,,,,,13.0,26.0,0.0,3.0,80.0,6.0,,,,,,,0.0,0.0,4.0
timothy-shannon-jr,Timothy Shannon Jr.,DB,1.0,,1.0,0.0,1.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
travion-mosby,Travion Mosby,DB,2.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,,,1.0,0.0,1.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,3.0
