player_id,player_name,positions,field_goal_yards,interceptions_lost,interceptions_made,missed,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
bo-levi-mitchell,Bo Levi Mitchell,QB,,1.0,,,1.0,187.0,,,,,,,
brady-oliveira,Brady OLIVEIRA,RB,,,,,,,,0.0,12.0,1.0,0.0,8.0,
cgy-dst,CGY DST,DST,,,0.0,,,,26.0,,,,,,4.0
cgy-qb,CGY QB,QB,,1.0,,,2.0,315.0,,,,,,,
carlton-agudosi,Carlton Agudosi,WR,,,,,,,,2.0,70.0,6.0,,,
dalton-schoen,Dalton SCHOEN,WR,,,,,,,,0.0,24.0,3.0,,,
drew-wolitarsky,Drew WOLITARSKY,WR,,,,,,,,0.0,40.0,3.0,,,
dru-brown,Dru Brown,QB,,,,,,,,,,,1.0,1.0,
greg-ellingson,Greg Ellingson,WR,,,,,,,,0.0,152.0,11.0,,,
johnny-augustine,Johnny AUGUSTINE,RB,,,,,,,,0.0,12.0,1.0,0.0,33.0,
ka39deem-carey,Ka&#39;Deem Carey,RB,,,,,,,,0.0,13.0,1.0,0.0,110.0,
kamar-jorden,Kamar Jorden,WR,,,,,,,,0.0,15.0,1.0,,,
luther-hakunavanhu,Luther HAKUNAVANHU,WR,,,,,,,,0.0,18.0,1.0,,,
malik-henry,Malik Henry,WR,,,,,,,,0.0,53.0,4.0,,,
marc-liegghio,Marc LIEGGHIO,K,65.0,,,0.0,,,,,,,0.0,-4.0,
rasheed-bailey,Rasheed Bailey,WR,,,,,,,,0.0,5.0,2.0,0.0,3.0,
reggie-begelton,Reggie BEGELTON,WR,,,,,,,,1.0,82.0,4.0,,,
rene-paredes,René Paredes,K,151.0,,,0.0,,,,,,,,,
shawn-bane-jr,Shawn Bane Jr.,WR,,,,,,,,0.0,6.0,1.0,,,
wpg-dst,WPG DST,DST,,,1.0,,,,19.0,,,,,,3.0
wpg-qb,WPG QB,QB,,1.0,,,2.0,354.0,,,,,,,
zach-collaros,Zach COLLAROS,QB,,0.0,,,2.0,315.0,,,,,,,
