player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
cgy-dst,CGY DST,DST,,,,2.0,,,36.0,,,,,,1.0
cgy-k,CGY K,K,7.0,,,,,,,,,,,,
cgy-qb,CGY QB,QB,,,0.0,,6.0,405.0,,,,,2.0,32.0,
chad-kelly,Chad KELLY,QB,,,2.0,,3.0,294.0,,,,,1.0,37.0,
clark-barnes,Clark BARNES,WR,,,,,,,,1.0,63.0,2.0,,,
damonte-coxie,Damonte COXIE,WR,,,,,,,,1.0,148.0,8.0,,,
david-ungerer-iii,David UNGERER III,WR,,,,,,,,1.0,88.0,9.0,,6.0,
dedrick-mills,Dedrick MILLS,RB,,,,,,,,0.0,18.0,2.0,0.0,66.0,
dejon-brissett,Dejon BRISSETT,WR,,,,,,,,2.0,70.0,3.0,,,
erik-brooks,Erik BROOKS,WR,,,,,,,,0.0,32.0,2.0,,,
jalen-philpot,Jalen PHILPOT,WR,,,,,,,,2.0,83.0,7.0,0.0,3.0,
jude-mcatamney,Jude McAtamney,K/PK,7.0,,,,,,,,,,,,
kevin-mital,Kevin Mital,WR,,,,,,,,0.0,24.0,2.0,,,
lirim-hajrullahu,Lirim Hajrullahu,K,1.0,52.0,,,,,,,,,,,
makai-polk,Makai POLK,WR,,,,,,,,2.0,71.0,6.0,,,
nick-arbuckle,Nick ARBUCKLE,QB,,,0.0,,1.0,99.0,,,,,0.0,7.0,
quincy-vaughn,Quincy VAUGHN,QB,,,,,,,,,,,1.0,10.0,
samuel-hicks,Samuel Hicks,RB,,,,,,,,0.0,59.0,5.0,0.0,28.0,
tor-dst,TOR DST,DST,,,,,,,58.0,,,,,,1.0
tor-k,TOR K,K,1.0,52.0,,,,,,,,,,,
tor-qb,TOR QB,QB,,,2.0,,4.0,393.0,,,,,1.0,44.0,
tevin-jones,Tevin JONES,WR,,,,,,,,1.0,139.0,4.0,,,
tyler-kahmann,Tyler Kahmann,WR,,,,,,,,0.0,3.0,1.0,,,
vernon-adams-jr,Vernon ADAMS JR.,QB,,,,,6.0,405.0,,,,,1.0,22.0,
