player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
adrian-durcek,Adrian Durcek,,0.0,1.0,0.0,10.0,
angela-menardi,Angela Menardi,,0.0,1.0,0.0,,10.0
egidio-marchese,Egidio Marchese,,0.0,1.0,0.0,,10.0
fabrizio-bich,Fabrizio Bich,,0.0,1.0,0.0,,10.0
giuliana-turra,Giuliana Turra,,0.0,1.0,0.0,,10.0
karol-sandl,Karol Sandl,,0.0,1.0,0.0,10.0,
matteo-ronzani,Matteo Ronzani,,0.0,1.0,0.0,,10.0
monika-kunkelova,Monika Kunkelova,,0.0,1.0,0.0,10.0,
peter-zatko,Peter Zatko,,0.0,1.0,0.0,10.0,
radoslav-duris,Radoslav Duris,,0.0,1.0,0.0,10.0,
