player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks,tackles
brady-oliveira,Brady OLIVEIRA,RB,,,,,,,,0.0,37.0,5.0,0.0,73.0,,
cgy-dst,CGY DST,DST,,,,,,,24.0,,,,,,3.0,
cgy-k,CGY K,K,1.0,30.0,,,,,,,,,,,,
cgy-qb,CGY QB,QB,,,1.0,,,127.0,,,,,,11.0,,
clark-barnes,Clark BARNES,WR,,,,,,,,0.0,23.0,2.0,,,,
dalton-schoen,Dalton SCHOEN,WR,,,,,,,,0.0,40.0,3.0,,,,
dedrick-mills,Dedrick MILLS,RB,,,,,,,,0.0,-6.0,1.0,1.0,97.0,,
drew-wolitarsky,Drew WOLITARSKY,WR,,,,,,,,0.0,22.0,3.0,,,,
greg-mccrae,Greg McCrae,RB,,,,,,,,1.0,73.0,2.0,0.0,7.0,,
jake-maier,Jake Maier,QB,,,1.0,,0.0,122.0,,,,,,,,
james-vaughters,James Vaughters,DB/DL,,,,,,,,,,,,,2.0,3.0
levante-bellamy,LeVante Bellamy,RB,,,,,,,,0.0,-1.0,1.0,0.0,-1.0,,
marken-michel,Marken Michel,WR,,,,,,,,0.0,11.0,1.0,,,,
micah-awe,Micah Awe,LB,,,,,,,,,,,,,,10.0
nic-demski,Nic DEMSKI,WR,,,,,,,,0.0,17.0,2.0,0.0,8.0,,
rasheed-bailey,Rasheed Bailey,WR,,,,,,,,1.0,40.0,4.0,0.0,4.0,,
reggie-begelton,Reggie BEGELTON,WR,,,,,,,,0.0,51.0,4.0,,,,
rene-paredes,René Paredes,K,2.0,30.0,,,,,,,,,,,,
rysen-john,Rysen JOHN,WR,,,,,,,,0.0,5.0,1.0,,,,
sergio-castillo,Sergio CASTILLO,K,2.0,76.0,,,,,,,,,,,,
titus-wall,Titus Wall,DB/LB,,,,,,,,,,,,,,5.0
tommy-stevens,Tommy STEVENS,QB,,,0.0,,0.0,5.0,,,,,0.0,11.0,,
tre-odoms-dukes,Tre Odoms-Dukes,WR,,,,,,,,0.0,44.0,5.0,,,,
wpg-dst,WPG DST,DST,,,,1.0,,,11.0,,,,,,2.0,
wpg-k,WPG K,K,2.0,76.0,,,,,,,,,,,,
wpg-qb,WPG QB,QB,,,,,2.0,231.0,,,,,,,,
willie-jefferson,Willie Jefferson,DB/DL/DE,,,,,,,,,,,,,2.0,2.0
zach-collaros,Zach COLLAROS,QB,,,0.0,,2.0,231.0,,,,,,,,
