player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
caleb-evans,Caleb EVANS,QB,,,2.0,,2.0,127.0,,,,,0.0,18.0,
cameron-dukes,Cameron Dukes,QB,,,0.0,,1.0,131.0,,,,,0.0,46.0,
charleston-rambo,Charleston RAMBO,WR,,,,,,,,1.0,53.0,4.0,,,
cody-fajardo,Cody FAJARDO,QB,,,0.0,,0.0,62.0,,,,,0.0,5.0,
cole-spieker,Cole SPIEKER,WR,,,,,,,,0.0,70.0,6.0,,,
davaris-daniels,DaVaris DANIELS,WR,,,,,,,,0.0,11.0,2.0,,,
damonte-coxie,Damonte COXIE,WR,,,,,,,,1.0,10.0,1.0,,,
daniel-adeboboye,Daniel ADEBOBOYE,RB,,,,,,,,0.0,1.0,2.0,0.0,29.0,
deonta-mcmahon,Deonta MCMAHON,RB,,,,,,,,0.0,19.0,3.0,1.0,14.0,
janarion-grant,Janarion GRANT,WR,,,,,,,,0.0,0.0,0.0,,,
jeshrun-antwi,Jeshrun ANTWI,RB,,,,,,,,,,,0.0,2.0,
jose-maltos,Jose MALTOS,K,1.0,50.0,,,,,,,,,,,
ka39deem-carey,Ka&#39;Deem Carey,RB,,,,,,,,0.0,17.0,1.0,0.0,3.0,
lirim-hajrullahu,Lirim Hajrullahu,K,4.0,80.0,,,,,,,,,,,
mtl-dst,MTL DST,DST,,,,0.0,,,37.0,,,,,,3.0
mtl-k,MTL K,K,1.0,50.0,,,,,,,,,,,
mtl-qb,MTL QB,QB,,,2.0,,2.0,189.0,,,,,0.0,23.0,
makai-polk,Makai POLK,WR,,,,,,,,0.0,9.0,1.0,,,
rasheed-bailey,Rasheed Bailey,WR,,,,,,,,0.0,28.0,4.0,,,
reggie-white-jr,Reggie WHITE JR.,WR,,,,,,,,0.0,9.0,1.0,,,
richie-sindani,Richie Sindani,WR,,,,,,,,0.0,36.0,2.0,,,
shedler-fervius,Shedler FERVIUS,WR,,,,,,,,0.0,3.0,1.0,,,
tor-dst,TOR DST,DST,,,,2.0,,,18.0,,,,,,2.0
tor-k,TOR K,K,4.0,80.0,,,,,,,,,,,
tor-qb,TOR QB,QB,,,0.0,,1.0,131.0,,,,,0.0,46.0,
tyson-philpot,Tyson PHILPOT,WR,,,,,,,,1.0,38.0,4.0,,,
walter-fletcher,Walter FLETCHER,RB,,,,,,,,0.0,16.0,1.0,0.0,60.0,
