player_id,player_name,positions,assisted_tackles,completion_pct,def_interceptions,defensive_bk,defensive_pd,defensive_tds,fg_attempts,field_goal_long,field_goal_pct,field_goals_made,forced_fumbles,fumble_recoveries,interceptions,kick_returns,kicking_deuce,kicking_pat,kicking_pat_att,kr_avg,kr_long,kr_tds,kr_yards,pass_attempts,pass_completions,pass_incompletions,pass_long,pass_yards_per_attempt,passing_rate,passing_sacks,passing_td_pass,passing_td_pass_pct,passing_yards,passing_yds_lost,rec_avg,rec_long,receiving_fum,receiving_tds,receiving_yards,receptions,rush_avg,rush_long,rushing_attempts,rushing_fum,rushing_tds,rushing_yards,sacks,safeties,tackles
adyn-schwarzer,Adyn Schwarzer,LB,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,1.0,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
anthony-webb,Anthony Webb,DB,1.0,,0.0,0.0,1.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
ashton-henry,Ashton Henry,K,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
chase-baker,Chase Baker,OL,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
dnerius-antoine,D'Nerius Antoine,WR,,,,,,,,,,,,,,1.0,,,,16.0,16.0,0.0,16.0,,,,,,,,,,,,20.0,26.0,0.0,0.0,40.0,2.0,3.0,7.0,6.0,0.0,1.0,18.0,,,
dajon-richard,Dajon Richard,ATH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,13.0,15.0,0.0,1.0,68.0,,,
darrell-wallace,Darrell Wallace,DL,2.0,,0.0,0.0,0.0,0.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
darrien-crowe,Darrien Crowe,K,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,6.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devery-smith,Devery Smith,WR,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
frankie-solomon-jr,Frankie Solomon Jr,WR,3.0,,0.0,0.0,2.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
harold-brooks,Harold Brooks,ATH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,38.0,0.0,3.0,76.0,5.0,,,,,,,,,
jamarsha-huglon,Jamarsha Huglon,WR,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,3.0,,,,21.0,44.0,0.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
james-taylor,James Taylor,OL,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
jordan-barton,Jordan Barton,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,20.0,0.0,2.0,35.0,3.0,,,,,,,,,
kearyn-taylor,Kearyn Taylor,ATH,0.0,,2.0,0.0,0.0,1.0,,,,,0.0,0.0,,3.0,,,,16.0,29.0,0.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0
keith-wright-jr,Keith Wright Jr,DB,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
keontae-chavies,Keontae Chavies,DE,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0
ladon-hudson,Ladon Hudson,LB,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,9.0,15.0,0.0,2.0,28.0,3.0,,,,,,,0.0,0.0,0.0
levonta-hall,Levonta Hall,DB,3.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0
