player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
alastair-fyfe,Alastair Fyfe,,1.0,1.0,0.0,5.0,3.0
arlen-hall,Arlen Hall,,0.0,1.0,1.0,3.0,5.0
bill-gray,Bill Gray,,1.0,1.0,0.0,5.0,3.0
bruce-korte,Bruce Korte,,0.0,1.0,1.0,3.0,5.0
darrell-mckee,Darrell McKee,,0.0,1.0,1.0,3.0,5.0
kory-kohuch,Kory Kohuch,,0.0,1.0,1.0,3.0,5.0
neil-fyfe,Neil Fyfe,,1.0,1.0,0.0,5.0,3.0
rory-golanowski,Rory Golanowski,,0.0,1.0,1.0,3.0,5.0
ross-barr,Ross Barr,,1.0,1.0,0.0,5.0,3.0
thomas-campbell,Thomas Campbell,,1.0,1.0,0.0,5.0,3.0
