player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
ak-markram,AK Markram,,41.0,5.0,1.0,5.0,57.0,2.0,,,,,,,1.0,1.0
abdul-samad,Abdul Samad,,6.0,0.0,0.0,6.0,4.0,0.0,,,,,,,1.0,1.0
abhishek-sharma,Abhishek Sharma,,19.0,1.0,0.0,2.0,9.0,0.0,6.0,0.0,0.0,15.0,0.0,0.0,,1.0
b-kumar,B Kumar,,4.0,0.0,1.0,9.0,3.0,0.0,24.0,0.0,2.0,29.0,1.0,1.0,,1.0
d-padikkal,D Padikkal,,29.0,4.0,0.0,4.0,41.0,2.0,,,,,,,1.0,1.0
jc-buttler,JC Buttler,,28.0,3.0,0.0,1.0,35.0,3.0,,,,,,,,1.0
ks-williamson,KS Williamson,,7.0,0.0,0.0,1.0,2.0,0.0,,,,,,,,1.0
m-prasidh-krishna,M Prasidh Krishna,,,,,,,,24.0,1.0,0.0,16.0,2.0,0.0,,1.0
n-pooran,N Pooran,,9.0,0.0,0.0,4.0,0.0,0.0,,,,,,,2.0,1.0
nm-coulter-nile,NM Coulter-Nile,,2.0,0.0,1.0,7.0,1.0,0.0,18.0,0.0,1.0,48.0,0.0,1.0,,1.0
r-ashwin,R Ashwin,,,,,,,,24.0,0.0,0.0,21.0,0.0,0.0,,1.0
r-parag,R Parag,,9.0,2.0,0.0,6.0,12.0,0.0,6.0,0.0,0.0,14.0,0.0,0.0,1.0,1.0
r-shepherd,R Shepherd,,18.0,0.0,0.0,7.0,24.0,2.0,24.0,0.0,0.0,33.0,1.0,1.0,,1.0
ra-tripathi,RA Tripathi,,3.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,1.0
so-hetmyer,SO Hetmyer,,13.0,2.0,0.0,5.0,32.0,3.0,,,,,,,2.0,1.0
sv-samson,SV Samson,,27.0,3.0,0.0,3.0,55.0,5.0,,,,,,,1.0,1.0
t-natarajan,T Natarajan,,,,,,,,24.0,0.0,0.0,43.0,2.0,2.0,,1.0
ta-boult,TA Boult,,,,,,,,24.0,1.0,0.0,23.0,2.0,3.0,,1.0
umran-malik,Umran Malik,,,,,,,,24.0,0.0,1.0,39.0,2.0,2.0,,1.0
washington-sundar,Washington Sundar,,14.0,5.0,0.0,8.0,40.0,2.0,18.0,0.0,1.0,47.0,0.0,0.0,,1.0
ybk-jaiswal,YBK Jaiswal,,16.0,2.0,0.0,2.0,20.0,1.0,,,,,,,,1.0
ys-chahal,YS Chahal,,,,,,,,24.0,0.0,0.0,22.0,3.0,0.0,,1.0
