player_id,player_name,positions,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
adam-moffat,Adam Moffat,DM,0.0,-0.2051,22.476,3.9378,0.0,,,-0.2405,,0.0,,2.0,409.0,0.799,209.0,-2.9069,-1.3909,0.0,,7.0,,2.0,0.2051,0.2405,,0.0161,0.4456,0.813,0.2467
agustin-cazarez,Agustin Cazarez,CM,3.0,0.8114,18.9111,2.6427,3.0,,,1.4412,,6.0,,18.0,2707.0,0.8534,1630.0,3.3359,0.2047,0.947,,26.0,,7.0,2.1886,1.5588,,0.1312,3.7474,0.8513,0.6642
carlos-rodríguez,Carlos Rodríguez,CB,0.0,0.0,22.8641,6.5397,1.0,,,0.5094,,1.0,,0.0,442.0,0.8195,205.0,-1.1692,-0.5703,0.0214,,2.0,,1.0,0.0,0.4906,,0.1438,0.4906,0.8252,0.4079
christian-chaney,Christian Chaney,ST,1.0,0.5863,13.6263,-0.2872,0.0,,,-0.7225,,1.0,,5.0,288.0,0.6769,65.0,-3.284,-5.0524,0.0,,5.0,,2.0,0.4137,0.7225,,0.0398,1.1362,0.7274,0.7755
christopher-christian,Christopher Christian,CB,0.0,-0.6655,23.0679,8.4841,1.0,,,0.1082,,1.0,,8.0,2838.0,0.8591,1668.0,50.8305,3.0474,0.4234,,13.0,,5.0,0.6655,0.8918,,-0.0173,1.5573,0.8286,0.6173
dan-trickett-smith,Dan Trickett-Smith,W,0.0,-0.4452,20.6229,4.6602,1.0,,,-0.4122,,1.0,,8.0,548.0,0.7979,282.0,6.9497,2.4644,0.0,,21.0,,9.0,0.4452,1.4122,,-0.2807,1.8574,0.7732,0.796
danny-barrera,Danny Barrera,W,4.0,-0.3404,22.5064,6.2314,1.0,,,-0.9894,,5.0,,43.0,1460.0,0.7876,937.0,24.3834,2.6023,0.6532,,29.0,,11.0,4.3404,1.9894,,0.1487,6.3298,0.7616,1.567
dominik-jakubek,Dominik Jakubek,GK,0.0,0.0,40.0284,31.128,0.0,12.0,3.0969,0.0,1.3478,0.0,0.28,0.0,780.0,0.7092,282.0,11.2233,3.9799,0.0,13.0,0.0,25.0,0.0,0.0,0.0,8.9031,0.0,0.0,0.6694,0.0
elliot-hord,Elliot Hord,FB,1.0,-2.089,19.155,3.8185,0.0,,,-0.1869,,1.0,,31.0,2368.0,0.7837,1336.0,53.457,4.0013,0.0,,7.0,,2.0,3.089,0.1869,,-0.13,3.2759,0.7437,0.1225
emrah-klimenta,Emrah Klimenta,CB,0.0,-0.7459,22.6329,8.1697,4.0,,,1.8757,,4.0,,8.0,2669.0,0.81,1558.0,11.5377,0.7405,2.0204,,27.0,,9.0,0.7459,2.1243,,1.0608,2.8702,0.8026,1.3784
evan-newton,Evan Newton,GK,0.0,0.0,42.366,34.038,0.0,33.0,-0.8956,-0.1186,0.9736,0.0,0.1651,0.0,2548.0,0.6671,808.0,17.164,2.1243,0.0,72.0,1.0,109.0,0.0,0.0,0.1186,33.8956,-0.1186,0.1186,0.6458,0.1157
gabe-gissie,Gabe Gissie,W,0.0,-0.2205,17.5259,3.9775,0.0,,,-0.2804,,0.0,,3.0,293.0,0.5269,93.0,-8.9442,-9.6174,0.0,,3.0,,1.0,0.2205,0.2804,,-0.1787,0.5009,0.6231,0.0196
harrison-heath,Harrison Heath,DM,0.0,0.0,21.2046,1.2683,0.0,,,0.0,,0.0,,0.0,107.0,0.8793,58.0,-0.2639,-0.4549,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.8839,0.0
harry-williams,Harry Williams,ST,0.0,-0.1496,15.0464,1.1443,1.0,,,-0.2693,,1.0,,3.0,535.0,0.7613,155.0,-5.4294,-3.5028,0.0,,10.0,,3.0,0.1496,1.2693,,-0.4999,1.4189,0.7963,0.5635
hayden-partain,Hayden Partain,CM,0.0,-0.3752,18.2282,4.7455,1.0,,,0.3108,,1.0,,4.0,878.0,0.7973,296.0,-0.5664,-0.1914,0.6048,,16.0,,4.0,0.3752,0.6892,,0.3157,1.0644,0.7992,0.3581
