player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
alberto-pimpini,Alberto Pimpini,,0.0,1.0,1.0,4.0,7.0
amos-mosaner,Amos Mosaner,,0.0,1.0,1.0,4.0,7.0
andreas-hårstad,Andreas Hårstad,,1.0,1.0,0.0,7.0,4.0
magnus-ramsfjell,Magnus Ramsfjell,,1.0,1.0,0.0,7.0,4.0
mathias-braenden,Mathias Braenden,,1.0,1.0,0.0,7.0,4.0
mattia-giovanella,Mattia Giovanella,,0.0,1.0,1.0,4.0,7.0
michael-mellemseter,Michael Mellemseter,,1.0,1.0,0.0,7.0,4.0
sebastiano-arman,Sebastiano Arman,,0.0,1.0,1.0,4.0,7.0
stefano-spiller,Stefano Spiller,,0.0,1.0,1.0,4.0,7.0
wilhelm-naess,Wilhelm Naess,,1.0,1.0,0.0,7.0,4.0
