player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
a-zampa,A Zampa,,3.0,0.0,1.0,10.0,0.0,0.0,20.0,0.0,0.0,26.0,2.0,0.0,,1.0
aj-hosein,AJ Hosein,,,,,,,,20.0,0.0,0.0,34.0,3.0,1.0,,1.0
al-davies,AL Davies,,23.0,6.0,0.0,1.0,35.0,0.0,,,,,,,1.0,1.0
c-overton,C Overton,,11.0,1.0,1.0,9.0,22.0,2.0,20.0,0.0,0.0,17.0,0.0,0.0,,1.0
cj-jordan,CJ Jordan,,3.0,0.0,0.0,7.0,1.0,0.0,20.0,0.0,0.0,24.0,1.0,0.0,1.0,1.0
d-ferreira,D Ferreira,,4.0,1.0,0.0,6.0,5.0,0.0,,,,,,,,1.0
dj-malan,DJ Malan,,11.0,0.0,0.0,2.0,7.0,0.0,,,,,,,1.0,1.0
jc-archer,JC Archer,,9.0,0.0,1.0,8.0,6.0,0.0,20.0,0.0,1.0,36.0,2.0,0.0,1.0,1.0
jl-du-plooy,JL du Plooy,,14.0,2.0,0.0,3.0,20.0,0.0,,,,,,,,1.0
jm-coles,JM Coles,,4.0,1.0,0.0,4.0,4.0,0.0,,,,,,,1.0,1.0
jm-cox,JM Cox,,17.0,3.0,0.0,4.0,25.0,0.0,,,,,,,,1.0
jm-vince,JM Vince,,22.0,3.0,0.0,2.0,24.0,0.0,,,,,,,,1.0
ka-pollard,KA Pollard,,4.0,0.0,0.0,6.0,0.0,0.0,,,,,,,1.0,1.0
lj-evans,LJ Evans,,10.0,1.0,0.0,5.0,16.0,1.0,,,,,,,1.0,1.0
na-sowter,NA Sowter,,3.0,0.0,0.0,9.0,2.0,0.0,15.0,0.0,0.0,18.0,1.0,0.0,,1.0
s-mahmood,S Mahmood,,,,,,,,20.0,0.0,0.0,17.0,3.0,0.0,,1.0
sm-curran,SM Curran,,20.0,3.0,0.0,3.0,25.0,0.0,20.0,0.0,0.0,25.0,0.0,0.0,,1.0
sw-billings,SW Billings,,1.0,0.0,0.0,5.0,0.0,0.0,,,,,,,,1.0
ta-lammonby,TA Lammonby,,9.0,2.0,0.0,8.0,16.0,0.0,,,,,,,,1.0
tk-curran,TK Curran,,11.0,2.0,0.0,7.0,24.0,2.0,15.0,0.0,0.0,28.0,0.0,0.0,,1.0
ts-mills,TS Mills,,,,,,,,20.0,0.0,0.0,33.0,3.0,0.0,,1.0
wg-jacks,WG Jacks,,22.0,2.0,0.0,1.0,37.0,3.0,10.0,0.0,0.0,14.0,1.0,0.0,1.0,1.0
