player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
benji-paral,Benji Paral,,0.0,1.0,1.0,6.0,7.0
caden-hebert,Caden Hebert,,0.0,1.0,1.0,6.0,7.0
calan-macisaac,Calan Macisaac,,1.0,1.0,0.0,7.0,6.0
christopher-mccurdy,Christopher McCurdy,,1.0,1.0,0.0,7.0,6.0
daniel-laufer,Daniel Laufer,,0.0,1.0,1.0,6.0,7.0
jack-wendtland,Jack Wendtland,,0.0,1.0,1.0,6.0,7.0
jackson-bestland,Jackson Bestland,,0.0,1.0,1.0,6.0,7.0
nathan-gray,Nathan Gray,,1.0,1.0,0.0,7.0,6.0
nicholas-mosher,Nicholas Mosher,,1.0,1.0,0.0,7.0,6.0
owain-fisher,Owain Fisher,,1.0,1.0,0.0,7.0,6.0
