player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
b-isaac,B Isaac,,,,,,,,6.0,0.0,0.0,15.0,0.0,1.0,1.0
bk-stroud,BK Stroud,,,,,,,,12.0,0.0,0.0,21.0,0.0,0.0,1.0
co-obuya,CO Obuya,,13.0,5.0,1.0,2.0,32.0,1.0,,,,,,,1.0
j-henry,J Henry,,,,,,,,6.0,0.0,0.0,12.0,0.0,0.0,1.0
p-sharma,P Sharma,,11.0,2.0,1.0,1.0,15.0,0.0,,,,,,,1.0
