player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
denise-dupont,Denise Dupont,,0.0,1.0,1.0,7.0,8.0
jasmin-lander,Jasmin Lander,,0.0,1.0,1.0,7.0,8.0
jiayi-jiang,Jiayi Jiang,,1.0,1.0,0.0,8.0,7.0
madeleine-dupont,Madeleine Dupont,,0.0,1.0,1.0,7.0,8.0
mathilde-halse,Mathilde Halse,,0.0,1.0,1.0,7.0,8.0
my-larsen,My Larsen,,0.0,1.0,1.0,7.0,8.0
rui-wang,Rui Wang,,1.0,1.0,0.0,8.0,7.0
tingyu-su,Tingyu Su,,1.0,1.0,0.0,8.0,7.0
yu-han,Yu Han,,1.0,1.0,0.0,8.0,7.0
ziqi-dong,Ziqi Dong,,1.0,1.0,0.0,8.0,7.0
