player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
aj-ouellette,A.J. OUELLETTE,RB,,,,,,,,,12.0,1.0,1.0,139.0,
ayden-eberhardt,Ayden EBERHARDT,WR,,,,,,,,0.0,65.0,4.0,,,
bc-dst,BC DST,DST,,,,,,,37.0,,,,,,3.0
bc-k,BC K,K,1.0,13.0,,,,,,,,,,,
bc-qb,BC QB,QB,,,3.0,,1.0,202.0,,,,,0.0,7.0,
brett-lauther,Brett LAUTHER,K,2.0,163.0,,,,,,,,,,,
chase-brice,Chase BRICE,QB,,,0.0,,0.0,29.0,,,,,0.0,1.0,
dhel-duncan-busby,Dhel Duncan-Busby,WR,,,,,,,,1.0,40.0,2.0,,,
dohnte-meyers,Dohnte Meyers,WR,,,,,,,,0.0,15.0,3.0,,,
jake-maier,Jake Maier,QB,,,0.0,,1.0,170.0,,,,,,,
james-butler,James BUTLER,RB,,,,,,,,0.0,26.0,4.0,1.0,123.0,
jeremiah-masoli,Jeremiah MASOLI,QB,,,3.0,,1.0,173.0,,,,,0.0,7.0,
jermaine-jackson,Jermaine JACKSON,WR,,,,,,,,0.0,27.0,4.0,,,
jevon-cottoy,Jevon COTTOY,WR,,,,,,,,0.0,24.0,2.0,,,
joe-robustelli,Joe Robustelli,WR,,,,,,,,0.0,40.0,2.0,,,
justin-mcinnis,Justin MCINNIS,WR,,,,,,,,0.0,16.0,2.0,,,
keesean-johnson,KeeSean Johnson,WR,,,,,,,,0.0,53.0,4.0,,,
keon-hatcher,Keon HATCHER,WR,,,,,,,,1.0,44.0,3.0,,,
mitchell-picton,Mitchell PICTON,WR,,,,,,,,0.0,10.0,1.0,,,
ssk-dst,SSK DST,DST,,,,3.0,,,18.0,,,,,,
ssk-k,SSK K,K,2.0,163.0,,,,,,,,,,,
ssk-qb,SSK QB,QB,,,0.0,,1.0,170.0,,,,,0.0,33.0,
sean-whyte,Sean WHYTE,K,1.0,13.0,,,,,,,,,,,
thomas-bertrand-hudon,Thomas Bertrand-Hudon,RB,,,,,,,,,,,0.0,16.0,
tommy-stevens,Tommy STEVENS,QB,,,,,,,,,,,0.0,33.0,
