player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
aaliyah-edwards,Aaliyah Edwards,F,,,5.0,,1.0,,0.25,4.0,1.0,,0.5,2.0,1.0,15.483333333333333,,-10.0,3.0,5.0,2.0,1.0
allisha-gray,Allisha Gray,G,,,4.0,0.5,4.0,2.0,0.714,7.0,5.0,,0.75,4.0,3.0,19.883333333333333,2.0,11.0,15.0,6.0,,
aneesah-morrow,Aneesah Morrow,,,1.0,11.0,0.5,4.0,2.0,0.417,12.0,5.0,1.0,0.333,3.0,1.0,30.583333333333332,3.0,-23.0,13.0,14.0,1.0,4.0
brionna-jones,Brionna Jones,,1.0,,3.0,,,,0.333,12.0,4.0,1.0,,,,19.65,2.0,11.0,8.0,5.0,1.0,
brittney-griner,Brittney Griner,F,,3.0,2.0,,,,0.625,8.0,5.0,1.0,,,,14.866666666666667,,12.0,10.0,2.0,,1.0
haley-peters,Haley Peters,,,,,1.0,1.0,1.0,0.5,2.0,1.0,1.0,,,,10.116666666666667,1.0,-10.0,3.0,1.0,,1.0
jordin-canada,Jordin Canada,G,6.0,1.0,4.0,,,,0.5,6.0,3.0,1.0,,,,24.783333333333335,,21.0,6.0,4.0,2.0,3.0
lindsay-allen,Lindsay Allen,,3.0,,1.0,,2.0,,0.4,5.0,2.0,,,,,28.266666666666666,,-26.0,4.0,1.0,,1.0
mamignan-toura,Mamignan Tour̩,,3.0,,1.0,0.333,3.0,1.0,0.2,5.0,1.0,2.0,,,,20.4,1.0,-6.0,3.0,2.0,,1.0
marina-mabrey,Marina Mabrey,W,5.0,,3.0,0.333,3.0,1.0,0.4,5.0,2.0,1.0,0.75,4.0,3.0,31.95,,-11.0,8.0,3.0,,3.0
maya-caldwell,Maya Caldwell,,1.0,,3.0,0.25,4.0,1.0,0.5,8.0,4.0,3.0,1.0,2.0,2.0,23.916666666666668,,18.0,11.0,3.0,3.0,
naz-hillmon,Naz Hillmon,F,4.0,,4.0,0.5,4.0,2.0,0.667,9.0,6.0,1.0,,,,32.4,1.0,32.0,14.0,5.0,4.0,2.0
nia-coffey,Nia Coffey,,,1.0,3.0,,1.0,,,1.0,,,,,,9.833333333333334,,-6.0,,3.0,,
rayah-marshall,Rayah Marshall,,,1.0,1.0,,,,,1.0,,1.0,,,,5.483333333333333,,-2.0,,1.0,,
rhyne-howard,Rhyne Howard,W,6.0,,5.0,0.286,7.0,2.0,0.429,14.0,6.0,2.0,1.0,4.0,4.0,31.433333333333334,,24.0,18.0,5.0,2.0,1.0
saniya-rivers,Saniya Rivers,W,2.0,1.0,3.0,0.4,5.0,2.0,0.412,17.0,7.0,3.0,,,,29.266666666666666,1.0,-22.0,16.0,4.0,,2.0
shatori-walker-kimbrough,Shatori Walker-Kimbrough,,,,5.0,,1.0,,,1.0,,,,,,4.766666666666667,,-3.0,,5.0,,
sika-kona,Sika Kon̩,,1.0,,1.0,,1.0,,,3.0,,,,,,3.25,,1.0,,1.0,,
te-hina-paopao,Te-Hina PaoPao,,4.0,,2.0,0.25,4.0,1.0,0.4,5.0,2.0,1.0,,,,15.216666666666667,,4.0,5.0,2.0,,2.0
tina-charles,Tina Charles,,2.0,,2.0,,1.0,,0.333,15.0,5.0,1.0,1.0,2.0,2.0,28.45,,-15.0,12.0,2.0,,1.0
