player_id,player_name,positions,ret_fc,ret_lg,ret_net,ret_num,ret_ret,ret_ryds,ret_tb,ret_yds,score_pts,stat_pts,stat_xpa,stat_xpm
matt-mengel,Matt Mengel,K,2.0,53.0,30.8,5.0,2.0,1.0,1.0,175.0,3.0,3.0,3.0,3.0
