player_id,player_name,positions,assist_tackles,completions,fg_0_19,fg_20_29,fg_30_39,fg_40_49,fg_50plus,fg_att_game,fumble_rec_yards,fumbles_forced,fumbles_lost_game,fumbles_opp_rec,fumbles_own_rec,int_avg,int_long,int_tds,int_yards,interceptions_lost,interceptions_made,pass_attempts,passing_tds,passing_yards,pr_fc,punt_avg,punt_long,punt_tb,punt_yards,punts,punts_blocked,punts_in20,receiving_tds,receiving_yards,receptions,rush_attempts,rushing_tds,rushing_yards,solo_tackles,targets,xp_att_game
chase-dutra,Chase Dutra,DB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
chris-odom,Chris Odom,DL/DB/DE/DT,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
cody-brown,Cody Brown,DB/SAF/S,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,3.0,,
danny-ezechukwu,Danny Ezechukwu,DB,1.0,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
darnell-leslie,Darnell Leslie,DB/LB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,
david-cobb,David Cobb,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,18.0,,,
demorney-pierson-el,De\'Morney Pierson-El,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,68.0,5.0,,,,,8.0,
devante-bausby,De\'Vante Bausby,CB/DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
deion-barnes,Deion Barnes,DB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
demarcus-ayers,Demarcus Ayers,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.0,1.0,,,,,2.0,
derron-smith,Derron Smith,DB,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
duke-thomas,Duke Thomas,DB,1.0,,,,,,,,,,,,,24.0,24.0,0.0,24.0,,1.0,,,,,,,,,,,,,,,,,,2.0,,
evan-rodriguez,Evan Rodriguez,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,71.0,3.0,,,,,3.0,
greer-martini,Greer Martini,DB,6.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
greg-ward,Greg Ward,WR,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,0.0,13.0,1.0,1.0,0.0,0.0,,3.0,
henre-toliver,Henre' Toliver,DB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
jayrone-elliott,Jayrone Elliott,DB,1.0,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
joe-zema,Joe Zema,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,46.6,54.0,0.0,233.0,5.0,0.0,1.0,,,,,,,2.0,,
joel-bouagnon,Joel Bouagnon,RB,,,,,,,,,0.0,0.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,9.0,0.0,35.0,,2.0,
joel-lanning,Joel Lanning,DB/LB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
john-diarse,John Diarse,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.0,2.0,,,,,3.0,
john-timu,John Timu,DB,7.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
jordan-leslie,Jordan Leslie,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.0,2.0,,,,,3.0,
josh-banderas,Josh Banderas,DB/LB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
josh-woodrum,Josh Woodrum,QB,,22.0,,,,,,,0.0,0.0,2.0,0.0,0.0,,,,,1.0,,35.0,1.0,229.0,,,,,,,,,,,,2.0,0.0,-1.0,,,
kenneth-farrow,Kenneth Farrow,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,3.0,8.0,0.0,4.0,,3.0,
kenny-bell,Kenny Bell,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,1.0,
kurtis-drummond,Kurtis Drummond,DB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
logan-woodside,Logan Woodside,QB,,13.0,,,,,,,,,,,,,,,,1.0,,19.0,1.0,164.0,,,,,,,,,,,,1.0,0.0,0.0,,,
luke-carrezola,Luke Carrezola,DB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,
marquise-williams-2,Marquise Williams,RB,,2.0,,,,,,,,,,,,,,,,0.0,,3.0,1.0,49.0,,,,,,,,,,,,6.0,0.0,19.0,,,
matthew-godin,Matthew Godin,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,
mekale-mckay,Mekale McKay,WR,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,1.0,21.0,1.0,,,,1.0,4.0,
mike-purcell,Mike Purcell,DB,7.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
nick-rose,Nick Rose,K/G,,,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
nick-temple,Nick Temple,DB/LB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
nick-truesdell,Nick Truesdell,WR,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,74.0,4.0,,,,,5.0,
sam-mobley,Sam Mobley,WR,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
scott-daly-2,Scott Daly,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,
sealver-siliga,Sealver Siliga,DB,8.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
shaan-washington,Shaan Washington,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
steve-williams,Steve Williams,DB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,
tanner-balderree,Tanner Balderree,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.0,1.0,,,,,1.0,
taylor-bertolet,Taylor Bertolet,K,,,0.0,0.0,1.0,0.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
tenny-palepoi,Tenny Palepoi,DB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
terrell-newby,Terrell Newby,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,28.0,2.0,,,,,3.0,
terron-ward,Terron Ward,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,7.0,0.0,15.0,,2.0,
trevor-reilly,Trevor Reilly,DB,5.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,5.0,,
trey-williams,Trey Williams,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,36.0,1.0,6.0,0.0,19.0,,1.0,
tyrone-holmes,Tyrone Holmes,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
will-davis,Will Davis,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
winston-craig,Winston Craig,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,
