player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
ab-dinda,AB Dinda,,,,,,,,24.0,0.0,0.0,24.0,2.0,0.0,,,1.0
ac-voges,AC Voges,,7.0,1.0,0.0,5.0,8.0,0.0,6.0,0.0,0.0,16.0,0.0,1.0,,,1.0
aj-finch,AJ Finch,,21.0,0.0,0.0,4.0,21.0,1.0,7.0,0.0,0.0,5.0,0.0,0.0,,,1.0
as-raut,AS Raut,,4.0,0.0,0.0,6.0,2.0,0.0,,,,,,,,,1.0
bb-mccullum,BB McCullum,,7.0,1.0,0.0,2.0,6.0,0.0,,,,,,,,1.0,1.0
ca-pujara,CA Pujara,,38.0,5.0,1.0,4.0,45.0,1.0,,,,,,,,,1.0
ch-gayle,CH Gayle,,2.0,0.0,0.0,3.0,0.0,0.0,,,,,,,1.0,,1.0
fy-fazal,FY Fazal,,13.0,1.0,0.0,8.0,13.0,0.0,6.0,0.0,0.0,14.0,0.0,0.0,,,1.0
jd-unadkat,JD Unadkat,,,,,,,,24.0,0.0,0.0,26.0,3.0,0.0,1.0,1.0,1.0
kamran-khan,Kamran Khan,,,,,,,,12.0,0.0,0.0,13.0,2.0,2.0,,,1.0
lr-shukla,LR Shukla,,,,,,,,24.0,0.0,0.0,30.0,1.0,0.0,1.0,,1.0
m-kartik,M Kartik,,,,,,,,24.0,0.0,0.0,31.0,1.0,0.0,1.0,,1.0
nv-ojha,NV Ojha,,22.0,3.0,0.0,2.0,18.0,0.0,,,,,,,,,1.0
p-dogra,P Dogra,,12.0,0.0,0.0,7.0,8.0,0.0,,,,,,,,,1.0
sc-ganguly,SC Ganguly,,50.0,11.0,1.0,1.0,75.0,2.0,,,,,,,1.0,,1.0
se-bond,SE Bond,,,,,,,,24.0,1.0,0.0,20.0,1.0,1.0,,,1.0
sk-trivedi,SK Trivedi,,2.0,1.0,0.0,10.0,4.0,0.0,12.0,0.0,0.0,16.0,0.0,0.0,,,1.0
sk-warne,SK Warne,,4.0,0.0,1.0,9.0,3.0,0.0,18.0,0.0,0.0,20.0,0.0,1.0,,,1.0
sr-watson,SR Watson,,26.0,7.0,0.0,1.0,44.0,1.0,18.0,0.0,0.0,17.0,0.0,0.0,1.0,,1.0
yk-pathan,YK Pathan,,9.0,1.0,0.0,3.0,8.0,0.0,18.0,0.0,0.0,32.0,0.0,3.0,,,1.0
