player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
a-gardner,A Gardner,,1.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,22.0,0.0,0.0,,1.0
d-hemalatha,D Hemalatha,,5.0,1.0,0.0,5.0,5.0,0.0,,,,,,,,1.0
g-wareham,G Wareham,,25.0,2.0,0.0,6.0,22.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,,1.0
h-deol,H Deol,,14.0,4.0,0.0,2.0,20.0,0.0,,,,,,,,1.0
ji-rodrigues,JI Rodrigues,,,,,,,,,,,,,,1.0,1.0
jl-jonassen,JL Jonassen,,,,,,,,24.0,0.0,0.0,19.0,0.0,0.0,,1.0
kj-garth,KJ Garth,,37.0,3.0,1.0,8.0,32.0,0.0,12.0,0.0,0.0,20.0,0.0,2.0,,1.0
l-wolvaardt,L Wolvaardt,,2.0,0.0,0.0,3.0,1.0,0.0,,,,,,,,1.0
m-joshi,M Joshi,,2.0,1.0,1.0,11.0,5.0,0.0,12.0,0.0,0.0,31.0,0.0,2.0,,1.0
m-kapp,M Kapp,,,,,,,,24.0,0.0,0.0,15.0,5.0,1.0,,1.0
m-mani,M Mani,,,,,,,,18.0,0.0,0.0,18.0,0.0,0.0,,1.0
mm-lanning,MM Lanning,,15.0,3.0,1.0,1.0,21.0,0.0,,,,,,,,1.0
rp-yadav,RP Yadav,,,,,,,,24.0,0.0,0.0,19.0,1.0,0.0,,1.0
s-meghana,S Meghana,,2.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,1.0
s-pandey,S Pandey,,,,,,,,24.0,0.0,0.0,26.0,3.0,0.0,,1.0
s-verma,S Verma,,10.0,0.0,0.0,7.0,2.0,0.0,,,,,,,,1.0
shafali-verma,Shafali Verma,,28.0,10.0,1.0,2.0,76.0,5.0,,,,,,,,1.0
sneh-rana,Sneh Rana,,3.0,0.0,0.0,10.0,2.0,0.0,,,,,,,,1.0
t-bhatia,T Bhatia,,,,,,,,,,,,,,1.0,1.0
tg-norris,TG Norris,,,,,,,,6.0,0.0,0.0,6.0,0.0,0.0,,1.0
tp-kanwar,TP Kanwar,,19.0,1.0,0.0,9.0,13.0,0.0,12.0,0.0,0.0,27.0,0.0,2.0,,1.0
