player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
ad-hales,AD Hales,,15.0,0.0,0.0,2.0,21.0,3.0,,,,,,,,,1.0
au-rashid,AU Rashid,,1.0,0.0,0.0,10.0,0.0,0.0,18.0,0.0,0.0,23.0,0.0,0.0,,,1.0
ali-naseer,Ali Naseer,,,,,,,,6.0,0.0,0.0,8.0,0.0,0.0,,,1.0
c-munro,C Munro,,20.0,1.0,0.0,4.0,27.0,1.0,,,,,,,,,1.0
cr-woakes,CR Woakes,,6.0,0.0,1.0,8.0,5.0,0.0,6.0,0.0,0.0,13.0,0.0,1.0,,,1.0
dr-sams,DR Sams,,10.0,0.0,0.0,7.0,15.0,1.0,6.0,0.0,0.0,13.0,0.0,0.0,,1.0,1.0
dw-lawrence,DW Lawrence,,7.0,0.0,0.0,3.0,7.0,1.0,18.0,0.0,0.0,24.0,1.0,1.0,,,1.0
jl-denly,JL Denly,,5.0,0.0,0.0,5.0,2.0,0.0,,,,,,,,,1.0
junaid-siddique-2,Junaid Siddique (2),,,,,,,,12.0,0.0,0.0,16.0,2.0,0.0,,,1.0
ld-chandimal,LD Chandimal,,21.0,3.0,1.0,5.0,24.0,0.0,,,,,,,,,1.0
lwp-wells,LWP Wells,,28.0,2.0,0.0,4.0,31.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,,,1.0
m-pathirana,M Pathirana,,,,,,,,24.0,0.0,0.0,28.0,3.0,3.0,,,1.0
mj-guptill,MJ Guptill,,13.0,0.0,0.0,3.0,11.0,0.0,,,,,,,,,1.0
mrj-watt,MRJ Watt,,4.0,0.0,0.0,9.0,2.0,0.0,12.0,0.0,0.0,23.0,0.0,0.0,,,1.0
mohammad-amir,Mohammad Amir,,,,,,,,12.0,0.0,0.0,10.0,0.0,0.0,,,1.0
n-dickwella,N Dickwella,,16.0,3.0,0.0,1.0,20.0,0.0,,,,,,,,1.0,1.0
na-sowter,NA Sowter,,,,,,,,24.0,0.0,0.0,21.0,3.0,0.0,,,1.0
nilansh-keswani,Nilansh Keswani,,,,,,,,5.0,0.0,0.0,10.0,0.0,1.0,1.0,,1.0
pd-salt,PD Salt,,12.0,4.0,0.0,1.0,30.0,2.0,,,,,,,1.0,,1.0
rohan-mustafa,Rohan Mustafa,,,,,,,,,,,,,,1.0,,1.0
sc-williams,SC Williams,,16.0,2.0,0.0,6.0,23.0,1.0,12.0,0.0,0.0,15.0,1.0,0.0,,,1.0
sm-curran,SM Curran,,2.0,0.0,1.0,6.0,7.0,1.0,24.0,0.0,0.0,29.0,2.0,1.0,1.0,,1.0
t-kohler-cadmore,T Kohler-Cadmore,,9.0,0.0,0.0,2.0,4.0,0.0,,,,,,,,,1.0
