player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
aja-wilson,A'ja Wilson,,1.0,,5.0,,,,0.429,7.0,3.0,3.0,0.625,8.0,5.0,21.966666666666665,2.0,10.0,11.0,7.0,3.0,4.0
aaliyah-wilson,Aaliyah Wilson,,,,,,,,0.5,2.0,1.0,1.0,,,,7.233333333333333,1.0,-3.0,2.0,1.0,,1.0
chelsea-gray,Chelsea Gray,G,6.0,,2.0,0.75,4.0,3.0,0.714,7.0,5.0,2.0,,,,24.966666666666665,,23.0,13.0,2.0,1.0,1.0
daniel-robinson,Daniel Robinson,P,1.0,,1.0,,1.0,,,5.0,,,,,,8.2,,-2.0,,1.0,,1.0
destiny-slocum,Destiny Slocum,,,,2.0,,,,,,,1.0,,,,6.75,,-5.0,,2.0,,
emma-cannon,Emma Cannon,,1.0,,3.0,,,,0.333,3.0,1.0,2.0,,,,12.433333333333334,,-12.0,2.0,3.0,,
jackie-young,Jackie Young,G,4.0,,2.0,,,,0.556,9.0,5.0,1.0,1.0,3.0,3.0,37.1,1.0,22.0,13.0,3.0,3.0,3.0
jantel-lavender,Jantel Lavender,,,,1.0,,,,0.5,6.0,3.0,2.0,1.0,4.0,4.0,11.883333333333333,,-8.0,10.0,1.0,,1.0
jessica-breland,Jessica Breland,,1.0,1.0,2.0,,,,,6.0,,1.0,,,,14.3,,,,2.0,1.0,1.0
jisu-park,JiSu Park,,1.0,1.0,2.0,,,,0.667,6.0,4.0,2.0,,,,11.333333333333334,,-2.0,8.0,2.0,1.0,2.0
kelsey-mitchell,Kelsey Mitchell,G,1.0,,1.0,0.25,4.0,1.0,0.4,15.0,6.0,2.0,1.0,2.0,2.0,34.56666666666667,,-12.0,15.0,1.0,1.0,1.0
kelsey-plum,Kelsey Plum,G,6.0,,2.0,0.4,5.0,2.0,0.286,14.0,4.0,3.0,1.0,4.0,4.0,26.9,,8.0,14.0,2.0,2.0,4.0
kiah-stokes,Kiah Stokes,,1.0,,5.0,,,,,,,2.0,0.5,2.0,1.0,21.8,3.0,-2.0,1.0,8.0,1.0,1.0
lindsay-allen,Lindsay Allen,,4.0,,2.0,0.5,2.0,1.0,0.8,5.0,4.0,2.0,1.0,2.0,2.0,22.216666666666665,,-20.0,11.0,2.0,,3.0
liz-cambage,Liz Cambage,,2.0,3.0,9.0,,,,0.364,11.0,4.0,3.0,1.0,4.0,4.0,22.366666666666667,,19.0,12.0,9.0,1.0,1.0
riquna-williams,Riquna Williams,,2.0,,2.0,0.667,3.0,2.0,0.6,10.0,6.0,,1.0,1.0,1.0,26.816666666666666,1.0,7.0,15.0,3.0,,
teaira-mccowan,Teaira McCowan,,7.0,1.0,7.0,,,,0.8,5.0,4.0,4.0,0.4,10.0,4.0,29.966666666666665,6.0,2.0,12.0,13.0,2.0,1.0
tiffany-mitchell,Tiffany Mitchell,,3.0,,1.0,0.667,3.0,2.0,0.545,11.0,6.0,2.0,0.5,2.0,1.0,34.4,1.0,-11.0,15.0,2.0,1.0,2.0
victoria-vivians,Victoria Vivians,,,,5.0,,5.0,,0.222,9.0,2.0,2.0,,,,24.8,,-14.0,4.0,5.0,4.0,4.0
