player_id,player_name,positions,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
albert-yuan,Albert Yuan,P,0.0,0.0,0.0,1.0,0.0,57.0,28.0
antoine-davis,Antoine Davis,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
axel-agami,Axel Agami,P,0.0,0.0,0.0,2.0,0.0,117.0,19.0
ben-jagt,Ben Jagt,P,1.0,1.0,0.0,3.0,0.0,250.0,78.0
ben-katz,Ben Katz,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ben-levy,Ben Levy,P,0.0,0.0,0.0,0.0,0.0,9.0,11.0
benjamin-horrisberger,Benjamin Horrisberger,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benjamin-sadok,Benjamin Sadok,P,2.0,0.0,0.0,2.0,0.0,49.0,505.0
benjamin-simmons,Benjamin Simmons,P,1.0,0.0,0.0,0.0,0.0,57.0,28.0
brendan-mccann,Brendan McCann,P,0.0,0.0,0.0,1.0,1.0,-16.0,44.0
calvin-brown,Calvin Brown,P,5.0,0.0,0.0,2.0,4.0,272.0,465.0
calvin-stoughton,Calvin Stoughton,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caoba-nichim-luta,Caoba Nichim-Luta,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cole-davis-brand,Cole Davis-Brand,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cole-moore,Cole Moore,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dmitry-suvorov,Dmitry Suvorov,P,0.0,0.0,1.0,0.0,0.0,20.0,42.0
drew-schnaudigel,Drew Schnaudigel,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ethan-fortin,Ethan Fortin,P,0.0,0.0,0.0,0.0,0.0,3.0,69.0
ethan-lieman,Ethan Lieman,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
everest-shapiro,Everest Shapiro,P,0.0,1.0,0.0,3.0,1.0,226.0,77.0
gabe-colton,Gabe Colton,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gavin-abrahamsson,Gavin Abrahamsson,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gavin-may,Gavin May,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gustav-haflin,Gustav Haflin,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
henry-babcock,Henry Babcock,P,0.0,0.0,0.0,0.0,0.0,27.0,8.0
ivan-tran,Ivan Tran,P,0.0,2.0,0.0,0.0,0.0,15.0,18.0
jac-carreiro,Jac Carreiro,P,0.0,0.0,0.0,0.0,0.0,5.0,-4.0
jack-williams,Jack Williams,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jacob-cowan,Jacob Cowan,P,0.0,0.0,0.0,1.0,0.0,27.0,8.0
jason-tapper,Jason Tapper,P,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
jeff-babbitt,Jeff Babbitt,P,0.0,0.0,0.0,7.0,1.0,296.0,7.0
john-randolph,John Randolph,P,3.0,0.0,0.0,2.0,1.0,76.0,211.0
liam-haberfield,Liam Haberfield,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
luca-harwood,Luca Harwood,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
luke-webb,Luke Webb,P,0.0,0.0,0.0,0.0,0.0,4.0,21.0
marques-brownlee,Marques Brownlee,P,0.0,1.0,0.0,0.0,0.0,4.0,112.0
matt-labar,Matt LaBar,P,4.0,0.0,0.0,1.0,1.0,248.0,149.0
max-sheppard,Max Sheppard,P,1.0,1.0,0.0,0.0,3.0,81.0,88.0
nathanial-dick,Nathanial Dick,P,1.0,0.0,0.0,1.0,0.0,13.0,223.0
noah-backer,Noah Backer,P,1.0,0.0,0.0,0.0,2.0,-8.0,96.0
noriaki-to,Noriaki To,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oliver-chartock,Oliver Chartock,P,0.0,0.0,0.0,2.0,0.0,165.0,40.0
oliver-fay,Oliver Fay,P,0.0,2.0,0.0,0.0,1.0,49.0,3.0
