player_id,player_name,positions,assisted_tackles,completion_pct,def_interceptions,defensive_bk,defensive_pd,defensive_tds,fg_attempts,field_goal_long,field_goal_pct,field_goals_made,forced_fumbles,fumble_recoveries,interceptions,kick_returns,kicking_deuce,kicking_pat,kicking_pat_att,kr_avg,kr_long,kr_tds,kr_yards,pass_attempts,pass_completions,pass_incompletions,pass_long,pass_yards_per_attempt,passing_rate,passing_sacks,passing_td_pass,passing_td_pass_pct,passing_yards,passing_yds_lost,rec_avg,rec_long,receiving_fum,receiving_tds,receiving_yards,receptions,rush_avg,rush_long,rushing_attempts,rushing_fum,rushing_tds,rushing_yards,sacks,safeties,tackles
alexander-coleman,Alexander Coleman,WR,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,12.0,18.0,0.0,0.0,37.0,3.0,,,,,,,0.0,0.0,0.0
alexis-rosario,Alexis Rosario,WR/RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,13.0,0.0,1.0,45.0,5.0,4.0,12.0,17.0,0.0,3.0,65.0,,,
andre-sale,Andre Sale,QB,,607.0,,,,,,,,,,,2.0,,,,,,,,,28.0,17.0,11.0,17.0,7.0,65.0,1.0,2.0,71.0,122.0,7.0,,,,,,,,,,,,,,,
bizzet-woodley,Bizzet Woodley,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,11.0,0.0,0.0,39.0,5.0,,,,,,,,,
brandon-munoz,Brandon Munoz,DL,2.0,,1.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0
byron-cooper,Byron Cooper,LB,0.0,,0.0,0.0,1.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,6.0
cj-cain,CJ Cain,OL,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
cornel-jones,Cornel Jones,LB,5.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0
cory-henry,Cory Henry,DL,1.0,,0.0,2.0,2.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,0.0,1.0
demario-mays,Demario Mays,DB,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,1.0,,,,25.0,25.0,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0
dontae-mason,Dontae Mason,DB,2.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0
easias-gandy,Easias Gandy,LB,5.0,,1.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.0
faleaoga-russell,Faleaoga Russell,DL,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
fred-hardgrove,Fred Hardgrove,DB,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9.0,9.0,1.0,0.0,20.0,0.0,0.0,1.0
grant-russell-injured-reserve,Grant Russell (Injured Reserve),QB,,444.0,,,,,,,,,,,2.0,,,,,,,,,18.0,8.0,10.0,30.0,14.0,45.0,2.0,1.0,56.0,115.0,17.0,,,,,,,3.0,6.0,9.0,0.0,2.0,30.0,,,
greg-dent,Greg Dent,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,17.0,0.0,0.0,21.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,,,
isaiah-hall,Isaiah Hall,DB,4.0,,1.0,0.0,1.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0
isaiah-lewis,Isaiah Lewis,DB/DL,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
isaiah-robinson,Isaiah Robinson,WR,0.0,,0.0,0.0,0.0,0.0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,13.0,13.0,0.0,0.0,13.0,1.0,,,,,,,0.0,0.0,1.0
jack-robinson,Jack Robinson,DL,0.0,,0.0,0.0,2.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
jarvai-flowers,Jarvai Flowers,WR,,,,,,,,,,,,,,1.0,,,,21.0,21.0,0.0,21.0,,,,,,,,,,,,20.0,20.0,0.0,0.0,20.0,1.0,,,,,,,,,
javon-hayes,Javon Hayes,,5.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0
jayvon-johnson,Jayvon Johnson,LB,1.0,,1.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
jeremiah-flores,Jeremiah Flores,WR,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,12.0,30.0,0.0,1.0,61.0,5.0,,,,,,,0.0,0.0,1.0
jonathan-cardoza-chicas,Jonathan Cardoza-Chicas,K,,,,,,,2.0,0.0,0.0,0.0,,,,,0.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
joseph-taylor,Joseph Taylor,QB,0.0,429.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,1.0,,,,,,,,,7.0,3.0,4.0,11.0,8.0,13.0,0.0,0.0,0.0,25.0,0.0,,,,,,,1.0,5.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0
khalil-finley,Khalil Finley,DB,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0
luiz-ferreira,Luiz Ferreira,K,,,,,,,2.0,0.0,1.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sam-hammond,Sam Hammond,DL,3.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,1.0
shaun-mcgee,Shaun Mcgee,DL,3.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
