player_id,player_name,positions,assist_tackles,completions,fg_0_19,fg_20_29,fg_30_39,fg_40_49,fg_50plus,fg_att_game,fumble_rec_yards,fumbles_forced,fumbles_lost_game,fumbles_opp_rec,fumbles_own_rec,int_avg,int_long,int_tds,int_yards,interceptions_lost,interceptions_made,pass_attempts,passing_tds,passing_yards,pr_fc,punt_avg,punt_long,punt_tb,punt_yards,punts,punts_blocked,punts_in20,receiving_tds,receiving_yards,receptions,rush_attempts,rushing_tds,rushing_yards,solo_tackles,targets,xp_att_game
quentin-gause,Quentin Gause,LB/DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
quinton-patton,Quinton Patton,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,107.0,4.0,,,,,9.0,
rajion-neal,Rajion Neal,RB,,,,,,,,,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,12.0,3.0,3.0,0.0,4.0,,5.0,
reece-horn,Reece Horn,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,28.0,2.0,,,,,4.0,
ricky-haley,Ricky Haley,DL/DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
ryan-white,Ryan White,DB/CB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
sam-montgomery,Sam Montgomery,DL/DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
terrell-bonds,Terrell Bonds,DB/CB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
terrence-magee,Terrence Magee,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,18.0,,,
tobais-palmer,Tobais Palmer,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.0,2.0,,,,,3.0,
toby-weathersby,Toby Weathersby,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
trent-richardson,Trent Richardson,RB,,,,,,,,,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,14.0,1.0,23.0,2.0,58.0,,3.0,
trovon-reed,Trovon Reed,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
xzavier-dickson,Xzavier Dickson,LB/DB,2.0,,,,,,,,,,,,,8.0,8.0,0.0,8.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,
zac-stacy,Zac Stacy,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,0.0,58.0,,,
