player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
a-gardner,A Gardner,,41.0,6.0,0.0,4.0,65.0,3.0,18.0,0.0,0.0,37.0,1.0,0.0,,1.0
ab-sharma,AB Sharma,,30.0,7.0,0.0,3.0,44.0,0.0,,,,,,,,1.0
bl-mooney,BL Mooney,,12.0,1.0,0.0,1.0,13.0,0.0,,,,,,,,1.0
bs-fulmali,BS Fulmali,,7.0,0.0,1.0,6.0,14.0,2.0,,,,,,,2.0,1.0
db-sharma,DB Sharma,,2.0,0.0,0.0,5.0,1.0,0.0,18.0,0.0,0.0,32.0,0.0,0.0,,1.0
djs-dottin,DJS Dottin,,9.0,1.0,0.0,7.0,12.0,1.0,24.0,0.0,0.0,47.0,1.0,3.0,,1.0
g-wareham,G Wareham,,10.0,1.0,1.0,5.0,27.0,3.0,24.0,0.0,0.0,30.0,2.0,1.0,,1.0
h-deol,H Deol,,2.0,0.0,0.0,4.0,0.0,0.0,,,,,,,1.0,1.0
k-goud,K Goud,,,,,,,,18.0,0.0,0.0,30.0,0.0,1.0,,1.0
kp-navgire,KP Navgire,,4.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,1.0
ks-gautam,KS Gautam,,,,,,,,24.0,0.0,0.0,38.0,0.0,0.0,1.0,1.0
mm-lanning,MM Lanning,,27.0,5.0,0.0,2.0,30.0,0.0,,,,,,,,1.0
p-litchfield,P Litchfield,,40.0,8.0,0.0,3.0,78.0,5.0,,,,,,,1.0,1.0
rs-gayakwad,RS Gayakwad,,,,,,,,6.0,0.0,0.0,7.0,1.0,0.0,,1.0
renuka-singh,Renuka Singh,,,,,,,,24.0,0.0,0.0,25.0,2.0,2.0,,1.0
s-asha,S Asha,,10.0,3.0,1.0,9.0,27.0,2.0,18.0,0.0,0.0,36.0,0.0,0.0,,1.0
s-ecclestone,S Ecclestone,,8.0,2.0,0.0,8.0,11.0,0.0,24.0,0.0,0.0,32.0,2.0,0.0,,1.0
s-pandey,S Pandey,,1.0,0.0,1.0,10.0,1.0,0.0,18.0,0.0,0.0,29.0,1.0,1.0,,1.0
s-sehrawat,S Sehrawat,,17.0,1.0,0.0,6.0,25.0,3.0,,,,,,,,1.0
sfm-devine,SFM Devine,,20.0,5.0,0.0,2.0,38.0,2.0,24.0,0.0,0.0,55.0,2.0,2.0,,1.0
