player_id,player_name,positions,assisted_tackles,completion_pct,def_interceptions,defensive_bk,defensive_pd,defensive_tds,fg_attempts,field_goal_long,field_goal_pct,field_goals_made,forced_fumbles,fumble_recoveries,interceptions,kick_returns,kicking_deuce,kicking_pat,kicking_pat_att,kr_avg,kr_long,kr_tds,kr_yards,pass_attempts,pass_completions,pass_incompletions,pass_long,pass_yards_per_attempt,passing_rate,passing_sacks,passing_td_pass,passing_td_pass_pct,passing_yards,passing_yds_lost,rec_avg,rec_long,receiving_fum,receiving_tds,receiving_yards,receptions,rush_avg,rush_long,rushing_attempts,rushing_fum,rushing_tds,rushing_yards,sacks,safeties,tackles
alexis-rosario,Alexis Rosario,RB/WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,9.0,0.0,0.0,14.0,3.0,1.0,4.0,4.0,0.0,0.0,4.0,,,
bizzet-woodley,Bizzet Woodley,WR,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,15.0,30.0,0.0,1.0,116.0,8.0,,,,,,,0.0,0.0,1.0
brandon-munoz,Brandon Munoz,DL,2.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
brean-michel,Brean Michel,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,37.0,0.0,1.0,64.0,5.0,-2.0,0.0,1.0,0.0,0.0,-2.0,,,
brian-robinson,Brian Robinson,RB/WR,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,1.0,,,,19.0,19.0,0.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
carver-shamelle-dumas,Carver Shamelle Dumas,LB,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,1.0,0.0,0.0,8.0,0.0,0.0,5.0
chase-contreraz,Chase Contreraz,K,,,,,,,2.0,0.0,0.0,0.0,,,,,0.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cory-henry,Cory Henry,DL,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
david-ross,David Ross,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,0.0,0.0,11.0,1.0,,,,,,,,,
dequan-dudley,DeQuan  Dudley,WR,,,,,,,,,,,,,,1.0,,,,30.0,30.0,0.0,30.0,,,,,,,,,,,,17.0,17.0,0.0,1.0,17.0,1.0,5.0,5.0,1.0,0.0,0.0,5.0,,,
devanaire-conliffe,Devanaire Conliffe,WR,0.0,,1.0,0.0,0.0,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,9.0,9.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
dillon-thomas,Dillon Thomas,DB,2.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,4.0
giovanni-sanders,Giovanni Sanders,QB,,500.0,,,,,,,,,,,1.0,,,,,,,,,2.0,1.0,1.0,11.0,11.0,27.0,1.0,0.0,0.0,11.0,1.0,,,,,,,-1.0,0.0,1.0,0.0,0.0,-1.0,,,
jaylen-johnson,JAYLEN JOHNSON,P,4.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0
jack-robinson,Jack Robinson,DL,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
javin-kilgo,Javin Kilgo,QB,,633.0,,,,,,,,,,,1.0,,,,,,,,,30.0,19.0,11.0,37.0,11.0,110.0,1.0,5.0,167.0,213.0,1.0,,,,,,,-1.0,2.0,4.0,0.0,0.0,-2.0,,,
jaylen-perkins,Jaylen Perkins,DB,1.0,,0.0,0.0,2.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,3.0
jayshawn-washington,Jayshawn Washington,DL,2.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
joe-powell,Joe Powell,LB/SAF/DB,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0
jonathan-adams,Jonathan Adams,WR,2.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,2.0,,,,13.0,14.0,0.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,12.0
jonathan-cardoza-chicas,Jonathan Cardoza-Chicas,K,,,,,,,0.0,0.0,0.0,0.0,,,,,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jordus-smith,Jordus Smith,WR,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
kobe-gatson,Kobe Gatson,QB,,500.0,,,,,,,,,,,0.0,,,,,,,,,8.0,4.0,4.0,17.0,10.0,104.0,1.0,1.0,125.0,39.0,6.0,,,,,,,1.0,2.0,3.0,0.0,0.0,3.0,,,
korrell-koehlmoos,Korrell Koehlmoos,WR,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,5.0,5.0,0.0,0.0,5.0,1.0,,,,,,,0.0,0.0,1.0
rudy-ngougni,Rudy Ngougni,DL,3.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0
sam-hammond,Sam Hammond,DL,3.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,2.0
steven-newbold,Steven Newbold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,12.0,0.0,3.0,19.0,3.0,4.0,5.0,4.0,0.0,1.0,14.0,,,
tabyus-taylor,Tabyus Taylor,RB,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,12.0,15.0,0.0,2.0,58.0,0.0,0.0,1.0
terrence-jackson-jr,Terrence Jackson Jr,,1.0,,0.0,0.0,2.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0
travion-mosby,Travion Mosby,DB,2.0,,1.0,0.0,0.0,1.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0
trey-dudley-giles,Trey Dudley-Giles,DB,3.0,,0.0,0.0,1.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0
