player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
austin-mckenzie,Austin McKenzie,,1.0,1.0,0.0,9.0,4.0
graeme-stewart,Graeme Stewart,,1.0,1.0,0.0,9.0,4.0
haitao-wang,Haitao Wang,,0.0,1.0,1.0,4.0,9.0
hugh-nibloe,Hugh Nibloe,,1.0,1.0,0.0,9.0,4.0
jianxin-chen,Jianxin Chen,,0.0,1.0,1.0,4.0,9.0
karen-aspey,Karen Aspey,,1.0,1.0,0.0,9.0,4.0
mingliang-zhang,Mingliang Zhang,,0.0,1.0,1.0,4.0,9.0
nana-li,Nana Li,,0.0,1.0,1.0,4.0,9.0
qiang-zhang,Qiang Zhang,,0.0,1.0,1.0,4.0,9.0
stewart-pimblett,Stewart Pimblett,,1.0,1.0,0.0,9.0,4.0
