player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
andrea-gilli,Andrea Gilli,,1.0,1.0,0.0,11.0,9.0
archie-hyslop,Archie Hyslop,,0.0,1.0,1.0,9.0,11.0
cesare-spiller,Cesare Spiller,,1.0,1.0,0.0,11.0,9.0
charlie-gibb,Charlie Gibb,,0.0,1.0,1.0,9.0,11.0
francesco-vigliani,Francesco Vigliani,,1.0,1.0,0.0,11.0,9.0
fraser-swanston,Fraser Swanston,,0.0,1.0,1.0,9.0,11.0
logan-carson,Logan Carson,,0.0,1.0,1.0,9.0,11.0
orrin-carson,Orrin Carson,,0.0,1.0,1.0,9.0,11.0
stefano-gilli,Stefano Gilli,,1.0,1.0,0.0,11.0,9.0
stefano-spiller,Stefano Spiller,,1.0,1.0,0.0,11.0,9.0
