player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
derya-ekmekci,Derya Ekmekci,,0.0,1.0,1.0,5.0,6.0
emma-waltenberger,Emma Waltenberger,,1.0,1.0,0.0,6.0,5.0
jule-lang,Jule Lang,,1.0,1.0,0.0,6.0,5.0
marina-schwarz,Marina Schwarz,,1.0,1.0,0.0,6.0,5.0
matilda-pyroth,Matilda Pyroth,,1.0,1.0,0.0,6.0,5.0
melisa-comert,Melisa Comert,,0.0,1.0,1.0,5.0,6.0
sara-messenzehl,Sara Messenzehl,,1.0,1.0,0.0,6.0,5.0
seydanur-morkoc,Seydanur MORKOC,,0.0,1.0,1.0,5.0,6.0
suheda-karacali,Suheda Karacali,,0.0,1.0,1.0,5.0,6.0
zeynep-genc,Zeynep GENC,,0.0,1.0,1.0,5.0,6.0
