player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
a-capsey,A Capsey,,4.0,0.0,0.0,2.0,3.0,0.0,8.0,0.0,0.0,12.0,0.0,0.0,1.0,1.0
a-smith,A Smith,,,,,,,,18.0,0.0,0.0,17.0,1.0,2.0,,1.0
a-sutherland,A Sutherland,,15.0,1.0,0.0,4.0,12.0,0.0,24.0,0.0,0.0,32.0,2.0,1.0,,1.0
bf-smith,BF Smith,,3.0,0.0,0.0,3.0,1.0,0.0,,,,,,,,1.0
ej-villani,EJ Villani,,36.0,5.0,0.0,2.0,41.0,1.0,,,,,,,1.0,1.0
h-graham,H Graham,,5.0,0.0,0.0,4.0,2.0,0.0,12.0,0.0,0.0,26.0,0.0,0.0,,1.0
kj-garth,KJ Garth,,8.0,0.0,0.0,7.0,6.0,0.0,24.0,0.0,0.0,19.0,0.0,1.0,,1.0
l-lee,L Lee,,17.0,1.0,0.0,1.0,17.0,1.0,,,,,,,,1.0
m-strano,M Strano,,,,,,,,24.0,1.0,0.0,14.0,2.0,0.0,1.0,1.0
me-bouchier,ME Bouchier,,12.0,1.0,0.0,5.0,10.0,0.0,,,,,,,,1.0
ml-gibson,ML Gibson,,,,,,,,24.0,0.0,0.0,34.0,2.0,1.0,1.0,1.0
mm-lanning,MM Lanning,,50.0,9.0,0.0,3.0,75.0,2.0,,,,,,,,1.0
n-faltum,N Faltum,,3.0,1.0,1.0,9.0,5.0,0.0,,,,,,,1.0,1.0
ne-stalenberg,NE Stalenberg,,25.0,5.0,1.0,6.0,33.0,0.0,,,,,,,1.0,1.0
nj-carey,NJ Carey,,30.0,4.0,1.0,5.0,41.0,1.0,18.0,0.0,0.0,13.0,0.0,0.0,2.0,1.0
r-johnston,R Johnston,,,,,,,,,,,,,,1.0,1.0
r-mckenna,R McKenna,,5.0,0.0,0.0,8.0,3.0,0.0,12.0,0.0,0.0,12.0,0.0,2.0,,1.0
s-day,S Day,,,,,,,,24.0,0.0,0.0,40.0,1.0,1.0,1.0,1.0
s-ismail,S Ismail,,,,,,,,24.0,0.0,0.0,34.0,3.0,0.0,,1.0
s-reid,S Reid,,4.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,1.0
sir-dunkley,SIR Dunkley,,16.0,1.0,0.0,6.0,17.0,0.0,,,,,,,,1.0
sk-moloney,SK Moloney,,3.0,0.0,1.0,10.0,4.0,0.0,24.0,0.0,0.0,26.0,1.0,0.0,,1.0
