player_id,player_name,positions,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
aj-delagarza,A.J. DeLaGarza,FB,4.0,2.8042,20.253,6.4906,0.0,,,-0.2323,,4.0,,12.0,3065.0,0.8349,1411.0,6.6552,0.4717,0.0,,3.0,,2.0,1.1958,0.2323,,0.9555,1.4281,0.8302,0.0787
alan-gordon,Alan Gordon,ST,1.0,0.6246,13.585,-1.0713,5.0,,,-0.4017,,6.0,,5.0,661.0,0.7328,247.0,-5.8824,-2.3815,2.8115,,27.0,,13.0,0.3754,5.4017,,-0.9296,5.7771,0.7566,3.1442
baggio-husidic,Baggio Husidic,CM,3.0,1.0598,17.8975,2.1035,5.0,,,1.2581,,8.0,,34.0,2486.0,0.8174,1139.0,9.4599,0.8305,0.6614,,47.0,,9.0,1.9402,3.7419,,0.2806,5.6821,0.8091,1.4015
bradford-jamieson,Bradford Jamieson,W,1.0,0.9281,19.4375,8.51,0.0,,,0.0,,1.0,,1.0,34.0,0.75,4.0,0.0931,2.3274,0.0,,0.0,,0.0,0.0719,0.0,,0.0,0.0719,0.7267,0.0
brian-perk,Brian Perk,GK,0.0,0.0,37.9105,28.2926,0.0,1.0,0.4991,0.0,1.9965,0.0,0.0,0.0,193.0,0.6833,60.0,0.0148,0.0247,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.5009,0.0,0.0,0.6831,0.0
brian-rowe,Brian Rowe,GK,0.0,0.0,37.9069,30.7605,0.0,3.0,-0.6907,0.0,0.8129,0.0,0.0,0.0,290.0,0.7703,74.0,6.4436,8.7076,0.0,10.0,0.0,13.0,0.0,0.0,0.0,3.6907,0.0,0.0,0.6832,0.0
chandler-hoffman,Chandler Hoffman,ST,0.0,-0.0959,12.1348,-3.7151,0.0,,,-0.8608,,0.0,,1.0,88.0,0.9231,26.0,1.4811,5.6965,0.0,,4.0,,2.0,0.0959,0.8608,,-0.2011,0.9567,0.8661,0.9989
dan-gargan,Dan Gargan,FB,3.0,0.3004,22.8976,6.8275,0.0,,,-0.1674,,3.0,,26.0,2834.0,0.7605,1720.0,16.0115,0.9309,0.0,,7.0,,1.0,2.6996,0.1674,,0.1529,2.867,0.7512,0.1395
gyasi-zardes,Gyasi Zardes,ST,2.0,-0.8545,14.178,-0.1905,17.0,,,3.7673,,19.0,,28.0,3090.0,0.7422,927.0,-8.5181,-0.9189,6.0159,,85.0,,33.0,2.8545,13.2327,,0.6218,16.0872,0.7514,5.6704
jaime-penedo,Jaime Penedo,GK,0.0,0.0,41.994,35.8964,0.0,34.0,-4.1558,0.0,0.8911,0.0,0.1353,0.0,3323.0,0.5936,962.0,-15.3094,-1.5914,0.0,96.0,0.0,133.0,0.0,0.0,0.0,38.1558,0.0,0.0,0.6095,0.0
