player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
christina-graf-kramlinger,Christina Graf-Kramlinger,,1.0,1.0,0.0,5.0,4.0
hannah-augustin,Hannah Augustin,,1.0,1.0,0.0,5.0,4.0
johanna-höß,Johanna Höß,,1.0,1.0,0.0,5.0,4.0
julia-jawien,Julia Jawien,,0.0,1.0,1.0,4.0,5.0
julia-kotek,Julia Kotek,,1.0,1.0,0.0,5.0,4.0
magdalena-herman,Magdalena Herman,,0.0,1.0,1.0,4.0,5.0
marietta-dabrowska,Marietta Dabrowska,,0.0,1.0,1.0,4.0,5.0
marta-pluta,Marta Pluta,,0.0,1.0,1.0,4.0,5.0
marta-szeliga-frynia,Marta Szeliga-Frynia,,0.0,1.0,1.0,4.0,5.0
verena-pfluegler,Verena Pfluegler,,1.0,1.0,0.0,5.0,4.0
