player_id,player_name,positions,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
aj-delagarza,A.J. DeLaGarza,FB,0.0,-0.224,18.7271,5.5122,0.0,,,-0.1121,,0.0,,2.0,558.0,0.7725,233.0,1.4481,0.6215,0.0,,2.0,,0.0,0.224,0.1121,,-0.1121,0.336,0.7663,0.0828
adam-buksa,Adam Buksa,ST,3.0,1.5584,15.8928,0.959,17.0,,,-1.2449,,20.0,,15.0,2416.0,0.698,510.0,-11.5425,-2.2632,7.7675,,114.0,,45.0,1.4416,18.2449,,-0.6053,19.6865,0.7207,9.6918
andrew-farrell,Andrew Farrell,CB,0.0,-0.1941,25.6172,12.6,0.0,,,-0.0797,,0.0,,4.0,3381.0,0.8529,1727.0,55.2143,3.1971,0.0,,2.0,,1.0,0.1941,0.0797,,-0.0619,0.2738,0.821,0.0429
arnór-ingvi-traustason,Arnór Ingvi Traustason,W,5.0,3.281,16.5692,0.9544,2.0,,,-0.7194,,7.0,,15.0,1605.0,0.7735,565.0,-2.8719,-0.5083,0.297,,30.0,,9.0,1.719,2.7194,,-0.7596,4.4384,0.7785,1.4444
brad-knighton,Brad Knighton,GK,0.0,-0.0261,45.6676,38.9822,0.0,6.0,0.8831,0.0,1.1726,0.0,0.1429,1.0,589.0,0.6364,165.0,6.439,3.9024,0.0,22.0,0.0,28.0,0.0,0.0261,0.0,5.1169,0.0,0.0261,0.5973,0.0
brandon-bye,Brandon Bye,FB,2.0,-0.8248,19.2759,5.9044,2.0,,,0.5239,,4.0,,27.0,2843.0,0.7069,1573.0,-0.7787,-0.0495,2.0302,,21.0,,7.0,2.8248,1.4761,,0.5162,4.3009,0.7074,1.1592
carles-gil,Carles Gil,AM,13.0,-0.1292,22.3902,5.6043,4.0,,,-1.0519,,17.0,,134.0,2624.0,0.7373,1709.0,32.7841,1.9183,1.6812,,52.0,,19.0,13.1292,5.0519,,0.5573,18.1811,0.7181,2.7932
christian-mafla,Christian Mafla,FB,0.0,-0.0929,20.2464,6.7618,0.0,,,-0.0224,,0.0,,2.0,565.0,0.7686,242.0,2.8331,1.1707,0.0,,1.0,,0.0,0.0929,0.0224,,-0.0224,0.1153,0.7569,0.0085
damian-rivera,Damian Rivera,W,0.0,0.0,16.7687,-1.4786,0.0,,,0.0,,0.0,,0.0,32.0,1.0,7.0,0.5142,7.3452,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.9265,0.0
dejuan-jones,DeJuan Jones,FB,5.0,2.1578,18.675,3.4874,3.0,,,1.1934,,8.0,,39.0,2901.0,0.785,1851.0,10.7572,0.5812,1.031,,18.0,,10.0,2.8422,1.8066,,1.2633,4.6488,0.7792,0.9003
